ref	ball_pos	gear_angle	motor_voltage	zero
-0.700	-4.529	-0.620	0.004	0.000
-0.700	-4.534	-0.620	0.004	0.000
-0.700	-4.536	-0.623	0.001	0.000
-0.700	-4.539	-0.621	0.003	0.000
-0.700	-4.539	-0.623	0.001	0.000
-0.700	-4.539	-0.621	0.003	0.000
-0.700	-4.539	-0.624	-0.001	0.000
-0.700	-4.539	-0.623	0.001	0.000
-0.700	-4.539	-0.624	-0.001	0.000
-0.700	-4.536	-0.624	-0.001	0.000
-0.700	-4.539	-0.624	-0.001	0.000
-0.700	-4.541	-0.625	-0.002	0.000
-0.700	-4.543	-0.624	-0.001	0.000
-0.700	-4.541	-0.627	-0.004	0.000
-0.700	-4.543	-0.627	-0.004	0.000
-0.700	-4.551	-0.627	-0.004	0.000
-0.700	-4.556	-0.627	-0.004	0.000
-0.700	-4.561	-0.628	-0.006	0.000
-0.700	-4.570	-0.628	-0.006	0.000
-0.700	-4.568	-0.631	-0.009	0.000
-0.700	-4.568	-0.628	-0.006	0.000
-0.700	-4.570	-0.630	-0.008	0.000
-0.700	-4.570	-0.628	-0.006	0.000
-0.700	-4.568	-0.631	-0.009	0.000
-0.700	-4.570	-0.631	-0.009	0.000
-0.700	-4.568	-0.631	-0.009	0.000
-0.700	-4.568	-0.631	-0.009	0.000
-0.700	-4.570	-0.631	-0.009	0.000
-0.700	-4.568	-0.633	-0.011	0.000
-0.700	-4.568	-0.631	-0.009	0.000
-0.700	-4.565	-0.631	-0.009	0.000
-0.700	-4.568	-0.634	-0.013	0.000
-0.700	-4.568	-0.634	-0.013	0.000
-0.700	-4.568	-0.633	-0.011	0.000
-0.700	-4.563	-0.633	-0.011	0.000
-0.700	-4.568	-0.633	-0.011	0.000
-0.700	-4.565	-0.633	-0.011	0.000
-0.700	-4.563	-0.634	-0.013	0.000
-0.700	-4.565	-0.634	-0.013	0.000
0.700	-4.561	-0.634	-2.027	0.000
0.700	-4.558	-0.639	-2.033	0.000
0.700	-4.558	-0.639	-2.033	0.000
0.700	-4.558	-0.636	-2.029	0.000
0.700	-4.558	-0.634	-2.027	0.000
0.700	-4.561	-0.631	-2.024	0.000
0.700	-4.558	-0.624	-2.015	0.000
0.700	-4.556	-0.620	-2.010	0.000
0.700	-4.558	-0.617	-2.007	0.000
0.700	-4.556	-0.609	-1.998	0.000
0.700	-4.556	-0.603	-1.991	0.000
0.700	-4.561	-0.596	-1.982	0.000
0.700	-4.558	-0.589	-1.974	0.000
0.700	-4.556	-0.583	-1.967	0.000
0.700	-4.556	-0.575	-1.958	0.000
0.700	-4.551	-0.568	-1.949	0.000
0.700	-4.539	-0.562	-1.942	0.000
0.700	-4.539	-0.553	-1.932	0.000
0.700	-4.536	-0.546	-1.923	0.000
0.700	-4.534	-0.540	-1.916	0.000
0.700	-4.534	-0.531	-1.906	0.000
0.700	-4.531	-0.523	-1.897	0.000
0.700	-4.526	-0.515	-1.887	0.000
0.700	-4.524	-0.507	-1.878	0.000
0.700	-4.526	-0.501	-1.871	0.000
0.700	-4.521	-0.495	-1.864	0.000
0.700	-4.521	-0.487	-1.854	0.000
0.700	-4.524	-0.479	-1.845	0.000
0.700	-4.517	-0.472	-1.836	0.000
0.700	-4.512	-0.463	-1.826	0.000
0.700	-4.514	-0.454	-1.816	0.000
0.700	-4.512	-0.448	-1.809	0.000
0.700	-4.497	-0.439	-1.798	0.000
0.700	-4.500	-0.436	-1.795	0.000
0.700	-4.500	-0.424	-1.781	0.000
0.700	-4.497	-0.417	-1.772	0.000
0.700	-4.490	-0.408	-1.762	0.000
0.700	-4.482	-0.401	-1.753	0.000
0.700	-4.482	-0.395	-1.746	0.000
0.700	-4.478	-0.386	-1.736	0.000
0.700	-4.478	-0.380	-1.729	0.000
0.700	-4.478	-0.373	-1.720	0.000
0.700	-4.475	-0.365	-1.711	0.000
0.700	-4.473	-0.358	-1.703	0.000
0.700	-4.475	-0.350	-1.694	0.000
0.700	-4.470	-0.343	-1.685	0.000
0.700	-4.473	-0.336	-1.677	0.000
0.700	-4.473	-0.328	-1.668	0.000
0.700	-4.470	-0.321	-1.659	0.000
0.700	-4.468	-0.314	-1.651	0.000
0.700	-4.465	-0.308	-1.644	0.000
0.700	-4.465	-0.300	-1.635	0.000
0.700	-4.463	-0.294	-1.628	0.000
0.700	-4.463	-0.287	-1.619	0.000
0.700	-4.460	-0.282	-1.614	0.000
0.700	-4.463	-0.274	-1.604	0.000
0.700	-4.458	-0.266	-1.595	0.000
0.700	-4.458	-0.262	-1.590	0.000
0.700	-4.453	-0.253	-1.579	0.000
0.700	-4.453	-0.247	-1.572	0.000
0.700	-4.451	-0.243	-1.567	0.000
0.700	-4.448	-0.235	-1.559	0.000
0.700	-4.443	-0.229	-1.552	0.000
0.700	-4.446	-0.220	-1.541	0.000
0.700	-4.446	-0.216	-1.536	0.000
0.700	-4.443	-0.209	-1.527	0.000
0.700	-4.443	-0.203	-1.520	0.000
0.700	-4.443	-0.198	-1.515	0.000
0.700	-4.443	-0.189	-1.505	0.000
0.700	-4.441	-0.183	-1.498	0.000
0.700	-4.436	-0.179	-1.493	0.000
0.700	-4.436	-0.172	-1.484	0.000
0.700	-4.390	-0.166	-1.477	0.000
0.700	-4.392	-0.160	-1.470	0.000
0.700	-4.390	-0.155	-1.465	0.000
0.700	-4.387	-0.148	-1.456	0.000
0.700	-4.387	-0.144	-1.451	0.000
0.700	-4.385	-0.136	-1.442	0.000
0.700	-4.385	-0.132	-1.437	0.000
0.700	-4.385	-0.129	-1.433	0.000
0.700	-4.387	-0.121	-1.425	0.000
0.700	-4.385	-0.115	-1.418	0.000
0.700	-4.385	-0.111	-1.413	0.000
0.700	-4.382	-0.105	-1.406	0.000
0.700	-4.375	-0.098	-1.397	0.000
0.700	-4.370	-0.093	-1.392	0.000
0.700	-4.365	-0.090	-1.388	0.000
0.700	-4.365	-0.081	-1.378	0.000
0.700	-4.363	-0.076	-1.371	0.000
0.700	-4.355	-0.070	-1.364	0.000
0.700	-4.355	-0.065	-1.359	0.000
0.700	-4.353	-0.061	-1.354	0.000
0.700	-4.353	-0.053	-1.345	0.000
0.700	-4.348	-0.049	-1.340	0.000
0.700	-4.346	-0.044	-1.334	0.000
0.700	-4.343	-0.040	-1.329	0.000
0.700	-4.348	-0.033	-1.321	0.000
0.700	-4.346	-0.027	-1.314	0.000
0.700	-4.346	-0.024	-1.310	0.000
0.700	-4.336	-0.018	-1.303	0.000
0.700	-4.319	-0.013	-1.298	0.000
0.700	-4.321	-0.008	-1.291	0.000
0.700	-4.316	-0.003	-1.286	0.000
0.700	-4.309	0.001	-1.281	0.000
0.700	-4.302	0.007	-1.274	0.000
0.700	-4.297	0.013	-1.267	0.000
0.700	-4.299	0.019	-1.260	0.000
0.700	-4.292	0.022	-1.256	0.000
0.700	-4.292	0.028	-1.249	0.000
0.700	-4.294	0.034	-1.242	0.000
0.700	-4.287	0.038	-1.237	0.000
0.700	-4.287	0.040	-1.236	0.000
0.700	-4.287	0.046	-1.229	0.000
0.700	-4.287	0.052	-1.222	0.000
0.700	-4.282	0.055	-1.218	0.000
0.700	-4.287	0.061	-1.211	0.000
0.700	-4.287	0.065	-1.206	0.000
0.700	-4.285	0.068	-1.203	0.000
0.700	-4.282	0.077	-1.192	0.000
0.700	-4.275	0.078	-1.190	0.000
0.700	-4.268	0.084	-1.183	0.000
0.700	-4.270	0.089	-1.178	0.000
0.700	-4.268	0.093	-1.173	0.000
0.700	-4.263	0.097	-1.168	0.000
0.700	-4.265	0.100	-1.164	0.000
0.700	-4.268	0.105	-1.159	0.000
0.700	-4.258	0.111	-1.152	0.000
0.700	-4.263	0.115	-1.147	0.000
0.700	-4.258	0.121	-1.140	0.000
0.700	-4.248	0.123	-1.138	0.000
0.700	-4.248	0.127	-1.133	0.000
0.700	-4.248	0.131	-1.128	0.000
0.700	-4.248	0.136	-1.123	0.000
0.700	-4.246	0.140	-1.117	0.000
0.700	-4.246	0.146	-1.110	0.000
0.700	-4.238	0.149	-1.107	0.000
0.700	-4.241	0.152	-1.104	0.000
0.700	-4.233	0.158	-1.097	0.000
0.700	-4.229	0.161	-1.093	0.000
0.700	-4.219	0.165	-1.088	0.000
0.700	-4.219	0.170	-1.083	0.000
0.700	-4.204	0.173	-1.079	0.000
0.700	-4.197	0.177	-1.074	0.000
0.700	-4.170	0.179	-1.072	0.000
0.700	-4.160	0.186	-1.064	0.000
0.700	-4.160	0.189	-1.060	0.000
0.700	-4.160	0.192	-1.057	0.000
0.700	-4.158	0.195	-1.053	0.000
0.700	-4.148	0.201	-1.046	0.000
0.700	-4.143	0.205	-1.041	0.000
0.700	-4.141	0.208	-1.038	0.000
0.700	-4.138	0.213	-1.032	0.000
0.700	-4.138	0.214	-1.031	0.000
0.700	-4.128	0.220	-1.024	0.000
0.700	-4.131	0.223	-1.020	0.000
0.700	-4.128	0.226	-1.017	0.000
0.700	-4.126	0.229	-1.013	0.000
0.700	-4.121	0.235	-1.006	0.000
0.700	-4.121	0.238	-1.003	0.000
0.700	-4.119	0.241	-0.999	0.000
0.700	-4.121	0.242	-0.998	0.000
0.700	-4.119	0.247	-0.992	0.000
0.700	-4.116	0.253	-0.985	0.000
0.700	-4.116	0.256	-0.982	0.000
0.700	-4.111	0.259	-0.978	0.000
0.700	-4.114	0.263	-0.973	0.000
0.700	-4.114	0.267	-0.968	0.000
0.700	-4.111	0.270	-0.965	0.000
0.700	-4.114	0.273	-0.961	0.000
0.700	-4.106	0.278	-0.956	0.000
0.700	-4.102	0.279	-0.954	0.000
0.700	-4.080	0.282	-0.951	0.000
0.700	-4.075	0.287	-0.945	0.000
0.700	-4.075	0.290	-0.942	0.000
0.700	-4.067	0.294	-0.937	0.000
0.700	-4.072	0.296	-0.935	0.000
0.700	-4.062	0.299	-0.932	0.000
0.700	-4.041	0.301	-0.928	0.000
0.700	-4.041	0.306	-0.923	0.000
0.700	-4.038	0.310	-0.918	0.000
0.700	-4.026	0.313	-0.914	0.000
0.700	-4.019	0.316	-0.911	0.000
0.700	-4.004	0.318	-0.909	0.000
0.700	-3.999	0.322	-0.904	0.000
0.700	-3.984	0.321	-0.906	0.000
0.700	-3.970	0.327	-0.899	0.000
0.700	-3.965	0.328	-0.897	0.000
0.700	-3.965	0.330	-0.895	0.000
0.700	-3.965	0.335	-0.888	0.000
0.700	-3.965	0.337	-0.886	0.000
0.700	-3.933	0.341	-0.881	0.000
0.700	-3.933	0.343	-0.879	0.000
0.700	-3.926	0.344	-0.878	0.000
0.700	-3.926	0.349	-0.873	0.000
0.700	-3.921	0.350	-0.871	0.000
0.700	-3.918	0.356	-0.864	0.000
0.700	-3.918	0.358	-0.862	0.000
0.700	-3.916	0.361	-0.859	0.000
0.700	-3.911	0.362	-0.857	0.000
0.700	-3.909	0.365	-0.853	0.000
0.700	-3.904	0.369	-0.848	0.000
0.700	-3.894	0.372	-0.845	0.000
0.700	-3.889	0.372	-0.845	0.000
0.700	-3.887	0.377	-0.840	0.000
0.700	-3.879	0.380	-0.836	0.000
0.700	-3.875	0.383	-0.833	0.000
0.700	-3.867	0.384	-0.831	0.000
0.700	-3.865	0.389	-0.826	0.000
0.700	-3.862	0.389	-0.826	0.000
0.700	-3.862	0.393	-0.820	0.000
0.700	-3.857	0.396	-0.817	0.000
0.700	-3.855	0.398	-0.815	0.000
0.700	-3.855	0.402	-0.810	0.000
0.700	-3.850	0.405	-0.807	0.000
0.700	-3.845	0.408	-0.803	0.000
0.700	-3.828	0.409	-0.801	0.000
0.700	-3.826	0.412	-0.798	0.000
0.700	-3.826	0.415	-0.794	0.000
0.700	-3.818	0.417	-0.793	0.000
0.700	-3.821	0.420	-0.789	0.000
0.700	-3.813	0.421	-0.787	0.000
0.700	-3.811	0.424	-0.784	0.000
0.700	-3.809	0.427	-0.781	0.000
0.700	-3.809	0.429	-0.779	0.000
0.700	-3.809	0.432	-0.775	0.000
0.700	-3.809	0.433	-0.774	0.000
0.700	-3.804	0.436	-0.770	0.000
0.700	-3.804	0.439	-0.767	0.000
0.700	-3.806	0.439	-0.767	0.000
0.700	-3.801	0.443	-0.761	0.000
0.700	-3.801	0.445	-0.760	0.000
0.700	-3.801	0.448	-0.756	0.000
0.700	-3.801	0.451	-0.753	0.000
0.700	-3.796	0.452	-0.751	0.000
0.700	-3.794	0.455	-0.748	0.000
0.700	-3.794	0.458	-0.744	0.000
0.700	-3.796	0.458	-0.744	0.000
0.700	-3.789	0.461	-0.741	0.000
0.700	-3.796	0.466	-0.735	0.000
0.700	-3.789	0.467	-0.734	0.000
0.700	-3.792	0.469	-0.732	0.000
0.700	-3.789	0.471	-0.728	0.000
0.700	-3.789	0.474	-0.725	0.000
0.700	-3.784	0.476	-0.723	0.000
0.700	-3.787	0.477	-0.721	0.000
0.700	-3.787	0.480	-0.718	0.000
0.700	-3.787	0.483	-0.715	0.000
0.700	-3.787	0.485	-0.713	0.000
0.700	-3.784	0.485	-0.713	0.000
0.700	-3.782	0.488	-0.709	0.000
0.700	-3.784	0.491	-0.706	0.000
0.700	-3.782	0.492	-0.704	0.000
0.700	-3.779	0.494	-0.702	0.000
0.700	-3.779	0.497	-0.699	0.000
0.700	-3.782	0.498	-0.697	0.000
0.700	-3.782	0.503	-0.692	0.000
0.700	-3.779	0.503	-0.692	0.000
0.700	-3.779	0.504	-0.690	0.000
0.700	-3.779	0.507	-0.687	0.000
0.700	-3.777	0.507	-0.687	0.000
0.700	-3.774	0.511	-0.682	0.000
0.700	-3.770	0.513	-0.680	0.000
0.700	-3.770	0.514	-0.678	0.000
0.700	-3.767	0.514	-0.678	0.000
0.700	-3.752	0.519	-0.673	0.000
0.700	-3.745	0.520	-0.671	0.000
0.700	-3.740	0.519	-0.673	0.000
0.700	-3.721	0.525	-0.666	0.000
0.700	-3.691	0.528	-0.662	0.000
0.700	-3.696	0.528	-0.662	0.000
0.700	-3.694	0.531	-0.659	0.000
0.700	-3.691	0.531	-0.659	0.000
0.700	-3.689	0.532	-0.657	0.000
0.700	-3.689	0.534	-0.655	0.000
0.700	-3.689	0.535	-0.654	0.000
0.700	-3.691	0.538	-0.650	0.000
0.700	-3.689	0.540	-0.649	0.000
0.700	-3.687	0.542	-0.645	0.000
0.700	-3.687	0.544	-0.643	0.000
0.700	-3.689	0.545	-0.642	0.000
0.700	-3.684	0.545	-0.642	0.000
0.700	-3.679	0.550	-0.636	0.000
0.700	-3.674	0.550	-0.636	0.000
0.700	-3.669	0.551	-0.635	0.000
0.700	-3.662	0.553	-0.633	0.000
0.700	-3.652	0.554	-0.631	0.000
0.700	-3.655	0.557	-0.628	0.000
0.700	-3.645	0.557	-0.628	0.000
0.700	-3.643	0.562	-0.622	0.000
0.700	-3.640	0.562	-0.622	0.000
0.700	-3.640	0.566	-0.617	0.000
0.700	-3.638	0.565	-0.619	0.000
0.700	-3.635	0.568	-0.616	0.000
0.700	-3.633	0.569	-0.614	0.000
0.700	-3.633	0.571	-0.612	0.000
0.700	-3.630	0.572	-0.610	0.000
0.700	-3.630	0.574	-0.609	0.000
0.700	-3.625	0.576	-0.605	0.000
0.700	-3.625	0.578	-0.603	0.000
0.700	-3.623	0.578	-0.603	0.000
0.700	-3.623	0.579	-0.602	0.000
0.700	-3.621	0.584	-0.596	0.000
0.700	-3.618	0.585	-0.595	0.000
0.700	-3.621	0.584	-0.596	0.000
0.700	-3.616	0.585	-0.595	0.000
0.700	-3.604	0.590	-0.589	0.000
0.700	-3.594	0.590	-0.589	0.000
0.700	-3.591	0.590	-0.589	0.000
0.700	-3.589	0.593	-0.586	0.000
0.700	-3.584	0.593	-0.586	0.000
0.700	-3.584	0.593	-0.586	0.000
0.700	-3.577	0.597	-0.581	0.000
0.700	-3.582	0.599	-0.579	0.000
0.700	-3.582	0.599	-0.579	0.000
0.700	-3.582	0.600	-0.577	0.000
0.700	-3.582	0.602	-0.576	0.000
0.700	-3.579	0.603	-0.574	0.000
0.700	-3.582	0.605	-0.572	0.000
0.700	-3.582	0.606	-0.570	0.000
0.700	-3.582	0.609	-0.567	0.000
0.700	-3.582	0.609	-0.567	0.000
0.700	-3.584	0.609	-0.567	0.000
0.700	-3.582	0.612	-0.563	0.000
0.700	-3.582	0.613	-0.562	0.000
0.700	-3.579	0.615	-0.560	0.000
0.700	-3.582	0.616	-0.558	0.000
0.700	-3.582	0.616	-0.558	0.000
0.700	-3.579	0.618	-0.556	0.000
0.700	-3.582	0.621	-0.553	0.000
0.700	-3.579	0.622	-0.551	0.000
0.700	-3.579	0.622	-0.551	0.000
0.700	-3.582	0.622	-0.551	0.000
0.700	-3.579	0.624	-0.550	0.000
0.700	-3.579	0.625	-0.548	0.000
0.700	-3.579	0.625	-0.548	0.000
0.700	-3.579	0.628	-0.544	0.000
0.700	-3.577	0.628	-0.544	0.000
0.700	-3.582	0.631	-0.541	0.000
0.700	-3.582	0.631	-0.541	0.000
0.700	-3.582	0.633	-0.539	0.000
0.700	-3.582	0.636	-0.536	0.000
0.700	-3.582	0.637	-0.534	0.000
0.700	-3.582	0.637	-0.534	0.000
0.700	-3.584	0.640	-0.530	0.000
0.700	-3.584	0.640	-0.530	0.000
0.700	-3.584	0.642	-0.529	0.000
0.700	-3.579	0.643	-0.527	0.000
0.700	-3.582	0.643	-0.527	0.000
0.700	-3.584	0.644	-0.525	0.000
0.700	-3.584	0.646	-0.523	0.000
0.700	-3.584	0.647	-0.522	0.000
0.700	-3.582	0.647	-0.522	0.000
0.700	-3.582	0.649	-0.520	0.000
0.700	-3.584	0.650	-0.518	0.000
0.700	-3.584	0.652	-0.517	0.000
0.700	-3.584	0.652	-0.517	0.000
0.700	-3.584	0.652	-0.517	0.000
0.700	-3.586	0.653	-0.515	0.000
0.700	-3.589	0.658	-0.510	0.000
0.700	-3.589	0.658	-0.510	0.000
0.700	-3.589	0.658	-0.510	0.000
0.700	-3.591	0.659	-0.508	0.000
0.700	-3.589	0.661	-0.506	0.000
0.700	-3.599	0.664	-0.503	0.000
0.700	-3.599	0.662	-0.504	0.000
0.700	-3.599	0.665	-0.501	0.000
0.700	-3.599	0.668	-0.497	0.000
0.700	-3.601	0.665	-0.501	0.000
0.700	-3.601	0.668	-0.497	0.000
0.700	-3.599	0.668	-0.497	0.000
0.700	-3.601	0.670	-0.496	0.000
0.700	-3.604	0.671	-0.494	0.000
0.700	-3.599	0.671	-0.494	0.000
0.700	-3.601	0.673	-0.492	0.000
0.700	-3.601	0.673	-0.492	0.000
0.700	-3.601	0.673	-0.492	0.000
0.700	-3.599	0.676	-0.489	0.000
0.700	-3.601	0.677	-0.487	0.000
0.700	-3.601	0.678	-0.485	0.000
0.700	-3.599	0.678	-0.485	0.000
0.700	-3.601	0.680	-0.484	0.000
0.700	-3.599	0.680	-0.484	0.000
0.700	-3.599	0.680	-0.484	0.000
0.700	-3.601	0.683	-0.480	0.000
0.700	-3.601	0.681	-0.482	0.000
0.700	-3.606	0.683	-0.480	0.000
0.700	-3.604	0.684	-0.478	0.000
0.700	-3.599	0.684	-0.478	0.000
0.700	-3.604	0.684	-0.478	0.000
0.700	-3.606	0.686	-0.477	0.000
0.700	-3.608	0.687	-0.475	0.000
0.700	-3.608	0.687	-0.475	0.000
0.700	-3.606	0.689	-0.473	0.000
0.700	-3.608	0.689	-0.473	0.000
0.700	-3.611	0.692	-0.470	0.000
0.700	-3.611	0.690	-0.471	0.000
0.700	-3.613	0.692	-0.470	0.000
0.700	-3.613	0.693	-0.468	0.000
0.700	-3.613	0.693	-0.468	0.000
0.700	-3.613	0.693	-0.468	0.000
0.700	-3.613	0.693	-0.468	0.000
0.700	-3.616	0.695	-0.466	0.000
0.700	-3.618	0.695	-0.466	0.000
0.700	-3.621	0.696	-0.464	0.000
0.700	-3.621	0.698	-0.463	0.000
0.700	-3.623	0.696	-0.464	0.000
0.700	-3.623	0.698	-0.463	0.000
0.700	-3.625	0.699	-0.461	0.000
0.700	-3.628	0.701	-0.089	0.000
0.700	-3.630	0.704	-0.086	0.000
0.700	-3.628	0.702	-0.088	0.000
0.700	-3.633	0.704	-0.086	0.000
0.700	-3.640	0.702	-0.088	0.000
0.700	-3.647	0.704	-0.086	0.000
0.700	-3.652	0.704	-0.086	0.000
0.700	-3.652	0.702	-0.088	0.000
0.700	-3.657	0.704	-0.086	0.000
0.700	-3.652	0.702	-0.088	0.000
0.700	-3.662	0.702	-0.088	0.000
0.700	-3.667	0.704	-0.086	0.000
0.700	-3.672	0.702	-0.088	0.000
0.700	-3.672	0.702	-0.088	0.000
0.700	-3.672	0.699	-0.461	0.000
0.700	-3.674	0.701	-0.089	0.000
0.700	-3.677	0.702	-0.088	0.000
0.700	-3.682	0.702	-0.088	0.000
0.700	-3.687	0.701	-0.089	0.000
0.700	-3.689	0.704	-0.086	0.000
0.700	-3.689	0.702	-0.088	0.000
0.700	-3.691	0.701	-0.089	0.000
0.700	-3.691	0.699	-0.461	0.000
0.700	-3.694	0.702	-0.088	0.000
0.700	-3.716	0.702	-0.088	0.000
0.700	-3.757	0.702	-0.088	0.000
0.700	-3.787	0.702	-0.088	0.000
0.700	-3.789	0.702	-0.088	0.000
0.700	-3.792	0.704	-0.086	0.000
0.700	-3.792	0.702	-0.088	0.000
0.700	-3.792	0.704	-0.086	0.000
0.700	-3.796	0.702	-0.088	0.000
0.700	-3.794	0.702	-0.088	0.000
0.700	-3.794	0.701	-0.089	0.000
0.700	-3.794	0.699	-0.461	0.000
0.700	-3.794	0.701	-0.089	0.000
0.700	-3.794	0.702	-0.088	0.000
0.700	-3.806	0.701	-0.089	0.000
0.700	-3.809	0.704	-0.086	0.000
0.700	-3.806	0.702	-0.088	0.000
0.700	-3.811	0.702	-0.088	0.000
0.700	-3.809	0.704	-0.086	0.000
0.700	-3.809	0.699	-0.461	0.000
0.700	-3.806	0.702	-0.088	0.000
0.700	-3.804	0.702	-0.088	0.000
0.700	-3.804	0.701	-0.089	0.000
0.700	-3.804	0.702	-0.088	0.000
0.700	-3.811	0.702	-0.088	0.000
0.700	-3.809	0.701	-0.089	0.000
0.700	-3.809	0.701	-0.089	0.000
0.700	-3.813	0.702	-0.088	0.000
0.700	-3.813	0.702	-0.088	0.000
0.700	-3.813	0.701	-0.089	0.000
0.700	-3.816	0.701	-0.089	0.000
0.700	-3.816	0.702	-0.088	0.000
0.700	-3.818	0.702	-0.088	0.000
0.700	-3.818	0.701	-0.089	0.000
0.700	-3.818	0.702	-0.088	0.000
0.700	-3.826	0.702	-0.088	0.000
0.700	-3.826	0.701	-0.089	0.000
0.700	-3.828	0.701	-0.089	0.000
0.700	-3.833	0.704	-0.086	0.000
0.700	-3.835	0.704	-0.086	0.000
0.700	-3.843	0.699	-0.461	0.000
0.700	-3.843	0.699	-0.461	0.000
0.700	-3.845	0.699	-0.461	0.000
0.700	-3.848	0.704	-0.086	0.000
0.700	-3.850	0.704	-0.086	0.000
0.700	-3.853	0.704	-0.086	0.000
0.700	-3.855	0.704	-0.086	0.000
0.700	-3.855	0.701	-0.089	0.000
0.700	-3.857	0.704	-0.086	0.000
0.700	-3.860	0.702	-0.088	0.000
0.700	-3.865	0.702	-0.088	0.000
0.700	-3.865	0.704	-0.086	0.000
0.700	-3.867	0.701	-0.089	0.000
0.700	-3.867	0.704	-0.086	0.000
0.700	-3.872	0.704	-0.086	0.000
0.700	-3.870	0.704	-0.086	0.000
0.700	-3.872	0.702	-0.088	0.000
0.700	-3.877	0.704	-0.086	0.000
0.700	-3.877	0.704	-0.086	0.000
0.700	-3.879	0.704	-0.086	0.000
0.700	-3.882	0.702	-0.088	0.000
0.700	-3.877	0.702	-0.088	0.000
0.700	-3.879	0.701	-0.089	0.000
0.700	-3.882	0.701	-0.089	0.000
0.700	-3.887	0.704	-0.086	0.000
0.700	-3.884	0.704	-0.086	0.000
0.700	-3.887	0.704	-0.086	0.000
0.700	-3.889	0.704	-0.086	0.000
0.700	-3.892	0.702	-0.088	0.000
0.700	-3.906	0.704	-0.086	0.000
-0.700	-3.926	0.702	1.557	0.000
-0.700	-3.940	0.705	1.560	0.000
-0.700	-3.940	0.704	1.559	0.000
-0.700	-3.945	0.701	1.555	0.000
-0.700	-3.945	0.698	1.552	0.000
-0.700	-3.958	0.693	1.547	0.000
-0.700	-3.958	0.690	1.543	0.000
-0.700	-3.962	0.686	1.538	0.000
-0.700	-3.965	0.680	1.531	0.000
-0.700	-3.962	0.673	1.522	0.000
-0.700	-3.967	0.667	1.515	0.000
-0.700	-3.972	0.661	1.508	0.000
-0.700	-3.984	0.656	1.503	0.000
-0.700	-3.984	0.647	1.493	0.000
-0.700	-3.984	0.642	1.486	0.000
-0.700	-3.984	0.634	1.477	0.000
-0.700	-3.987	0.628	1.470	0.000
-0.700	-3.994	0.621	1.462	0.000
-0.700	-4.004	0.613	1.453	0.000
-0.700	-4.019	0.605	1.442	0.000
-0.700	-4.019	0.599	1.435	0.000
-0.700	-4.019	0.593	1.429	0.000
-0.700	-4.023	0.585	1.420	0.000
-0.700	-4.023	0.576	1.409	0.000
-0.700	-4.023	0.569	1.401	0.000
-0.700	-4.023	0.562	1.392	0.000
-0.700	-4.033	0.556	1.385	0.000
-0.700	-4.041	0.547	1.375	0.000
-0.700	-4.048	0.538	1.364	0.000
-0.700	-4.053	0.532	1.357	0.000
-0.700	-4.048	0.526	1.350	0.000
-0.700	-4.050	0.517	1.340	0.000
-0.700	-4.053	0.508	1.330	0.000
-0.700	-4.055	0.498	1.317	0.000
-0.700	-4.055	0.495	1.314	0.000
-0.700	-4.060	0.486	1.303	0.000
-0.700	-4.070	0.479	1.295	0.000
-0.700	-4.104	0.471	1.286	0.000
-0.700	-4.131	0.463	1.276	0.000
-0.700	-4.150	0.457	1.269	0.000
-0.700	-4.150	0.449	1.260	0.000
-0.700	-4.160	0.442	1.251	0.000
-0.700	-4.185	0.436	1.244	0.000
-0.700	-4.189	0.429	1.236	0.000
-0.700	-4.199	0.421	1.227	0.000
-0.700	-4.199	0.415	1.220	0.000
-0.700	-4.214	0.405	1.208	0.000
-0.700	-4.214	0.399	1.201	0.000
-0.700	-4.265	0.390	1.191	0.000
-0.700	-4.265	0.386	1.185	0.000
-0.700	-4.265	0.380	1.178	0.000
-0.700	-4.265	0.372	1.170	0.000
-0.700	-4.263	0.365	1.161	0.000
-0.700	-4.265	0.358	1.152	0.000
-0.700	-4.275	0.352	1.145	0.000
-0.700	-4.277	0.344	1.137	0.000
-0.700	-4.282	0.340	1.132	0.000
-0.700	-4.287	0.333	1.123	0.000
-0.700	-4.290	0.325	1.114	0.000
-0.700	-4.304	0.321	1.109	0.000
-0.700	-4.309	0.313	1.100	0.000
-0.700	-4.312	0.307	1.093	0.000
-0.700	-4.316	0.304	1.090	0.000
-0.700	-4.316	0.296	1.079	0.000
-0.700	-4.319	0.287	1.069	0.000
-0.700	-4.321	0.281	1.062	0.000
-0.700	-4.316	0.276	1.057	0.000
-0.700	-4.324	0.269	1.048	0.000
-0.700	-4.333	0.263	1.041	0.000
-0.700	-4.333	0.259	1.036	0.000
-0.700	-4.336	0.250	1.026	0.000
-0.700	-4.348	0.245	1.020	0.000
-0.700	-4.353	0.239	1.013	0.000
-0.700	-4.358	0.235	1.008	0.000
-0.700	-4.353	0.228	1.000	0.000
-0.700	-4.358	0.219	0.989	0.000
-0.700	-4.360	0.216	0.986	0.000
-0.700	-4.365	0.208	0.977	0.000
-0.700	-4.382	0.204	0.972	0.000
-0.700	-4.382	0.197	0.963	0.000
-0.700	-4.382	0.191	0.956	0.000
-0.700	-4.380	0.186	0.951	0.000
-0.700	-4.387	0.182	0.946	0.000
-0.700	-4.387	0.174	0.937	0.000
-0.700	-4.387	0.168	0.930	0.000
-0.700	-4.385	0.163	0.923	0.000
-0.700	-4.387	0.160	0.920	0.000
