ref	ball_pos	gear_angle	motor_voltage	zero
0.066	30.696	0.186	0.192	0.000
0.062	30.706	0.183	0.195	0.000
0.058	30.696	0.183	0.204	0.000
0.053	30.696	0.180	0.209	0.000
0.049	30.706	0.177	0.211	0.000
0.045	30.696	0.177	0.221	0.000
0.041	30.706	0.173	0.220	0.000
0.037	30.686	0.174	0.233	0.000
0.032	30.696	0.171	0.237	0.000
0.028	30.686	0.171	0.247	0.000
0.024	30.686	0.168	0.249	0.000
0.020	30.706	0.168	0.259	0.000
0.016	30.696	0.164	0.258	0.000
0.011	30.696	0.161	0.262	0.000
0.007	30.675	0.163	0.275	0.000
0.003	30.686	0.161	0.281	0.000
-0.001	30.686	0.157	0.280	0.000
-0.006	30.686	0.157	0.292	0.000
-0.010	30.696	0.155	0.298	0.000
-0.014	30.686	0.152	0.300	0.000
-0.018	30.696	0.149	0.303	0.000
-0.023	30.686	0.148	0.311	0.000
-0.027	30.696	0.146	0.317	0.000
-0.031	30.696	0.143	0.319	0.000
-0.035	30.675	0.142	0.325	0.000
-0.039	30.675	0.140	0.331	0.000
-0.044	30.696	0.139	0.340	0.000
-0.048	30.686	0.136	0.342	0.000
-0.052	30.686	0.133	0.344	0.000
-0.056	30.686	0.130	0.347	0.000
-0.060	30.686	0.127	0.349	0.000
-0.065	30.686	0.127	0.361	0.000
-0.069	30.665	0.124	0.364	0.000
-0.073	30.675	0.120	0.363	0.000
-0.077	30.675	0.118	0.368	0.000
-0.081	30.675	0.118	0.378	0.000
-0.085	30.665	0.114	0.377	0.000
-0.089	30.665	0.112	0.383	0.000
-0.093	30.665	0.108	0.382	0.000
-0.097	30.665	0.106	0.388	0.000
-0.101	30.665	0.102	0.387	0.000
-0.105	30.654	0.100	0.393	0.000
-0.109	30.654	0.099	0.399	0.000
-0.113	30.665	0.095	0.397	0.000
-0.117	30.665	0.093	0.403	0.000
-0.121	30.665	0.092	0.409	0.000
-0.125	30.665	0.089	0.412	0.000
-0.129	30.654	0.089	0.421	0.000
-0.132	30.654	0.083	0.414	0.000
-0.136	30.654	0.078	0.413	0.000
-0.140	30.665	0.078	0.423	0.000
-0.144	30.654	0.075	0.425	0.000
-0.147	30.654	0.074	0.429	0.000
-0.151	30.634	0.069	0.428	0.000
-0.155	30.644	0.066	0.430	0.000
-0.158	30.623	0.065	0.434	0.000
-0.162	30.644	0.061	0.433	0.000
-0.165	30.623	0.059	0.436	0.000
-0.169	30.644	0.058	0.442	0.000
-0.173	30.634	0.055	0.445	0.000
-0.176	30.623	0.050	0.441	0.000
-0.179	30.623	0.049	0.445	0.000
-0.183	30.623	0.046	0.447	0.000
-0.186	30.613	0.041	0.444	0.000
-0.189	30.613	0.038	0.444	0.000
-0.193	30.613	0.035	0.447	0.000
-0.196	30.613	0.034	0.450	0.000
-0.199	30.623	0.029	0.447	0.000
-0.202	30.613	0.029	0.454	0.000
-0.205	30.603	0.024	0.447	0.000
-0.208	30.603	0.022	0.450	0.000
-0.211	30.603	0.019	0.451	0.000
-0.214	30.603	0.016	0.451	0.000
-0.217	30.603	0.012	0.447	0.000
-0.220	30.613	0.010	0.451	0.000
-0.223	30.613	0.006	0.448	0.000
-0.226	30.603	0.004	0.451	0.000
-0.229	30.603	-0.000	0.448	0.000
-0.231	30.592	-0.005	0.442	0.000
-0.234	30.603	-0.005	0.449	0.000
-0.237	30.592	-0.008	0.449	0.000
-0.239	30.592	-0.012	0.443	0.000
-0.242	30.582	-0.013	0.447	0.000
-0.244	30.582	-0.016	0.445	0.000
-0.247	30.582	-0.019	0.445	0.000
-0.249	30.592	-0.024	0.439	0.000
-0.252	30.592	-0.028	0.436	0.000
-0.254	30.592	-0.028	0.440	0.000
-0.256	30.571	-0.031	0.438	0.000
-0.258	30.582	-0.034	0.436	0.000
-0.260	30.582	-0.037	0.434	0.000
-0.262	30.592	-0.040	0.431	0.000
-0.264	30.582	-0.042	0.433	0.000
-0.266	30.582	-0.047	0.424	0.000
-0.268	30.582	-0.047	0.428	0.000
-0.270	30.582	-0.052	0.422	0.000
-0.272	30.561	-0.056	0.417	0.000
-0.274	30.582	-0.056	0.421	0.000
-0.276	30.571	-0.062	0.412	0.000
-0.277	30.571	-0.062	0.415	0.000
-0.279	30.571	-0.067	0.409	0.000
-0.280	30.561	-0.068	0.408	0.000
-0.282	30.571	-0.071	0.406	0.000
-0.283	30.551	-0.074	0.401	0.000
-0.285	30.561	-0.076	0.402	0.000
-0.286	30.561	-0.078	0.398	0.000
-0.287	30.571	-0.083	0.389	0.000
-0.288	30.561	-0.086	0.385	0.000
-0.289	30.582	-0.089	0.380	0.000
-0.291	30.551	-0.090	0.382	0.000
-0.292	30.551	-0.093	0.377	0.000
-0.293	30.561	-0.095	0.376	0.000
-0.293	30.561	-0.098	0.369	0.000
-0.294	30.551	-0.101	0.364	0.000
-0.295	30.582	-0.102	0.363	0.000
-0.296	30.561	-0.107	0.355	0.000
-0.297	30.561	-0.108	0.354	0.000
-0.297	30.551	-0.111	0.347	0.000
-0.298	30.551	-0.114	0.342	0.000
-0.298	30.551	-0.115	0.339	0.000
-0.299	30.551	-0.118	0.334	0.000
-0.299	30.540	-0.120	0.331	0.000
-0.299	30.551	-0.123	0.324	0.000
-0.300	30.561	-0.126	0.319	0.000
-0.300	30.561	-0.129	0.312	0.000
-0.300	30.551	-0.132	0.305	0.000
-0.300	30.551	-0.135	0.298	0.000
-0.300	30.551	-0.135	0.298	0.000
-0.300	30.561	-0.139	0.288	0.000
-0.300	30.551	-0.141	0.285	0.000
-0.300	30.551	-0.144	0.278	0.000
-0.299	30.561	-0.145	0.272	0.000
-0.299	30.540	-0.148	0.265	0.000
-0.299	30.540	-0.149	0.261	0.000
-0.298	30.551	-0.151	0.256	0.000
-0.298	30.540	-0.154	0.249	0.000
-0.297	30.551	-0.157	0.239	0.000
-0.297	30.551	-0.157	0.239	0.000
-0.296	30.551	-0.160	0.230	0.000
-0.296	30.530	-0.163	0.223	0.000
-0.295	30.530	-0.163	0.221	0.000
-0.294	30.540	-0.166	0.211	0.000
-0.293	30.540	-0.167	0.206	0.000
-0.292	30.540	-0.169	0.200	0.000
-0.291	30.551	-0.173	0.187	0.000
-0.290	30.551	-0.175	0.181	0.000
-0.289	30.551	-0.178	0.172	0.000
-0.288	30.551	-0.179	0.166	0.000
-0.287	30.551	-0.178	0.167	0.000
-0.285	30.540	-0.180	0.156	0.000
-0.284	30.571	-0.180	0.153	0.000
-0.283	30.561	-0.185	0.140	0.000
-0.281	30.561	-0.186	0.132	0.000
-0.280	30.551	-0.188	0.126	0.000
-0.278	30.582	-0.188	0.122	0.000
-0.276	30.551	-0.188	0.117	0.000
-0.275	30.571	-0.192	0.104	0.000
-0.273	30.582	-0.194	0.096	0.000
-0.271	30.571	-0.194	0.091	0.000
-0.269	30.582	-0.195	0.083	0.000
-0.268	30.571	-0.197	0.077	0.000
-0.266	30.571	-0.197	0.073	0.000
-0.264	30.582	-0.198	0.065	0.000
-0.262	30.582	-0.200	0.056	0.000
-0.259	30.582	-0.201	0.046	0.000
-0.257	30.571	-0.203	0.038	0.000
-0.255	30.571	-0.206	0.026	0.000
-0.253	30.582	-0.206	0.021	0.000
-0.250	30.592	-0.206	0.014	0.000
-0.248	30.582	-0.207	0.006	0.000
-0.246	30.582	-0.207	0.001	0.000
-0.243	30.582	-0.209	-0.009	0.000
-0.241	30.603	-0.210	-0.017	0.000
-0.238	30.592	-0.210	-0.024	0.000
-0.236	30.582	-0.213	-0.036	0.000
-0.233	30.582	-0.212	-0.040	0.000
-0.230	30.592	-0.213	-0.050	0.000
-0.228	30.592	-0.213	-0.055	0.000
-0.225	30.592	-0.216	-0.069	0.000
-0.222	30.603	-0.214	-0.072	0.000
-0.219	30.592	-0.214	-0.079	0.000
-0.216	30.592	-0.216	-0.090	0.000
-0.213	30.613	-0.216	-0.467	0.000
-0.210	30.592	-0.216	-0.474	0.000
-0.207	30.613	-0.219	-0.488	0.000
-0.204	30.613	-0.217	-0.492	0.000
-0.201	30.603	-0.220	-0.506	0.000
-0.198	30.623	-0.220	-0.513	0.000
-0.194	30.634	-0.217	-0.515	0.000
-0.191	30.634	-0.219	-0.526	0.000
-0.188	30.623	-0.219	-0.533	0.000
-0.185	30.634	-0.216	-0.533	0.000
-0.181	30.634	-0.216	-0.542	0.000
-0.178	30.644	-0.216	-0.549	0.000
-0.174	30.634	-0.214	-0.555	0.000
-0.171	30.644	-0.214	-0.562	0.000
-0.167	30.634	-0.213	-0.568	0.000
-0.164	30.644	-0.214	-0.579	0.000
-0.160	30.665	-0.213	-0.585	0.000
-0.157	30.644	-0.210	-0.585	0.000
-0.153	30.654	-0.213	-0.601	0.000
-0.149	30.665	-0.210	-0.603	0.000
-0.146	30.654	-0.210	-0.610	0.000
-0.142	30.675	-0.210	-0.620	0.000
-0.138	30.675	-0.210	-0.629	0.000
-0.135	30.675	-0.207	-0.629	0.000
-0.131	30.686	-0.206	-0.635	0.000
-0.127	30.675	-0.207	-0.648	0.000
-0.123	30.675	-0.206	-0.654	0.000
-0.119	30.696	-0.204	-0.660	0.000
-0.115	30.696	-0.203	-0.666	0.000
-0.111	30.706	-0.203	-0.675	0.000
-0.107	30.706	-0.203	-0.685	0.000
-0.103	30.717	-0.200	-0.687	0.000
-0.099	30.706	-0.200	-0.697	0.000
-0.095	30.706	-0.198	-0.702	0.000
-0.091	30.737	-0.197	-0.708	0.000
-0.087	30.727	-0.195	-0.714	0.000
-0.083	30.727	-0.197	-0.727	0.000
-0.079	30.737	-0.194	-0.730	0.000
-0.075	30.717	-0.192	-0.736	0.000
-0.071	30.727	-0.192	-0.745	0.000
-0.067	30.727	-0.189	-0.747	0.000
-0.063	30.727	-0.188	-0.753	0.000
-0.059	30.727	-0.188	-0.763	0.000
-0.054	30.727	-0.186	-0.771	0.000
-0.050	30.717	-0.185	-0.777	0.000
-0.046	30.727	-0.185	-0.786	0.000
-0.042	30.717	-0.182	-0.789	0.000
-0.038	30.706	-0.180	-0.795	0.000
-0.033	30.717	-0.178	-0.800	0.000
-0.029	30.727	-0.178	-0.809	0.000
-0.025	30.706	-0.173	-0.808	0.000
-0.021	30.727	-0.175	-0.821	0.000
-0.016	30.737	-0.172	-0.826	0.000
-0.012	30.737	-0.170	-0.831	0.000
-0.008	30.748	-0.169	-0.837	0.000
-0.004	30.769	-0.169	-0.847	0.000
0.000	30.769	-0.166	-0.849	0.000
0.005	30.769	-0.163	-0.854	0.000
0.009	30.779	-0.163	-0.863	0.000
0.013	30.789	-0.160	-0.866	0.000
0.017	30.789	-0.158	-0.872	0.000
0.022	30.789	-0.154	-0.873	0.000
0.026	30.800	-0.152	-0.879	0.000
0.030	30.810	-0.151	-0.885	0.000
0.034	30.820	-0.149	-0.891	0.000
0.039	30.820	-0.148	-0.899	0.000
0.043	30.841	-0.146	-0.905	0.000
0.047	30.872	-0.142	-0.904	0.000
0.051	30.862	-0.142	-0.914	0.000
0.055	30.852	-0.139	-0.916	0.000
0.059	30.862	-0.136	-0.918	0.000
0.064	30.893	-0.135	-0.927	0.000
0.068	30.924	-0.133	-0.933	0.000
0.072	30.914	-0.132	-0.939	0.000
0.076	30.924	-0.129	-0.941	0.000
0.080	30.914	-0.129	-0.950	0.000
0.084	30.924	-0.124	-0.949	0.000
0.088	30.955	-0.123	-0.955	0.000
0.092	30.955	-0.121	-0.961	0.000
0.096	30.945	-0.117	-0.960	0.000
0.100	30.955	-0.115	-0.966	0.000
0.104	30.966	-0.112	-0.969	0.000
0.108	30.955	-0.110	-0.971	0.000
0.112	30.955	-0.110	-0.980	0.000
0.116	30.966	-0.107	-0.983	0.000
0.120	30.966	-0.104	-0.985	0.000
0.124	30.955	-0.101	-0.988	0.000
0.128	30.945	-0.098	-0.990	0.000
0.132	30.976	-0.096	-0.996	0.000
0.135	30.955	-0.093	-0.996	0.000
0.139	30.976	-0.092	-1.002	0.000
0.143	30.976	-0.089	-1.005	0.000
0.147	30.997	-0.086	-1.007	0.000
0.150	31.018	-0.083	-1.007	0.000
0.154	31.018	-0.080	-1.010	0.000
0.158	31.038	-0.077	-1.012	0.000
0.161	31.059	-0.077	-1.019	0.000
0.165	31.049	-0.073	-1.018	0.000
0.168	31.049	-0.070	-1.018	0.000
0.172	31.059	-0.068	-1.024	0.000
0.175	31.070	-0.065	-1.024	0.000
0.179	31.080	-0.062	-1.027	0.000
0.182	31.080	-0.058	-1.023	0.000
0.185	31.090	-0.056	-1.027	0.000
0.189	31.101	-0.053	-1.029	0.000
0.192	31.111	-0.049	-1.026	0.000
0.195	31.111	-0.049	-1.033	0.000
0.198	31.132	-0.044	-1.030	0.000
0.202	31.142	-0.042	-1.032	0.000
0.205	31.153	-0.040	-1.036	0.000
0.208	31.153	-0.037	-1.036	0.000
0.211	31.153	-0.033	-1.032	0.000
0.214	31.163	-0.030	-1.032	0.000
0.217	31.163	-0.027	-1.033	0.000
0.220	31.163	-0.024	-1.033	0.000
0.223	31.173	-0.022	-1.036	0.000
0.225	31.184	-0.018	-1.031	0.000
0.228	31.194	-0.015	-1.031	0.000
0.231	31.184	-0.010	-1.027	0.000
0.234	31.184	-0.008	-1.027	0.000
0.236	31.194	-0.006	-1.029	0.000
0.239	31.184	-0.003	-1.029	0.000
0.241	31.194	-0.002	-1.030	0.000
0.244	31.173	0.003	-1.027	0.000
0.246	31.204	0.007	-1.021	0.000
0.249	31.194	0.010	-1.021	0.000
0.251	31.184	0.010	-1.026	0.000
0.253	31.194	0.015	-1.020	0.000
0.256	31.184	0.018	-1.020	0.000
0.258	31.184	0.022	-1.014	0.000
0.260	31.184	0.024	-1.016	0.000
0.262	31.194	0.026	-1.013	0.000
0.264	31.194	0.029	-1.011	0.000
0.266	31.204	0.032	-1.009	0.000
0.268	31.184	0.037	-1.003	0.000
0.270	31.184	0.038	-1.004	0.000
0.272	31.173	0.041	-1.002	0.000
0.273	31.184	0.044	-0.997	0.000
0.275	31.184	0.047	-0.995	0.000
0.277	31.194	0.050	-0.993	0.000
0.278	31.215	0.056	-0.981	0.000
0.280	31.204	0.056	-0.986	0.000
0.281	31.225	0.059	-0.981	0.000
0.283	31.225	0.063	-0.976	0.000
0.284	31.277	0.063	-0.978	0.000
0.286	31.298	0.068	-0.972	0.000
0.287	31.308	0.071	-0.968	0.000
0.288	31.298	0.074	-0.963	0.000
0.289	31.329	0.074	-0.966	0.000
0.290	31.339	0.078	-0.957	0.000
0.291	31.360	0.081	-0.953	0.000
0.292	31.370	0.086	-0.945	0.000
0.293	31.370	0.087	-0.944	0.000
0.294	31.370	0.090	-0.939	0.000
0.295	31.370	0.093	-0.934	0.000
0.296	31.391	0.093	-0.937	0.000
0.296	31.381	0.100	-0.919	0.000
0.297	31.381	0.100	-0.922	0.000
0.298	31.370	0.102	-0.921	0.000
0.298	31.381	0.106	-0.910	0.000
0.299	31.370	0.111	-0.902	0.000
0.299	31.381	0.114	-0.895	0.000
0.299	31.370	0.114	-0.895	0.000
0.300	31.350	0.115	-0.894	0.000
0.300	31.370	0.120	-0.884	0.000
0.300	31.370	0.124	-0.873	0.000
0.300	31.360	0.126	-0.870	0.000
0.300	31.360	0.127	-0.866	0.000
0.300	31.381	0.130	-0.859	0.000
0.300	31.370	0.133	-0.852	0.000
0.300	31.370	0.136	-0.846	0.000
0.300	31.360	0.137	-0.842	0.000
0.299	31.370	0.139	-0.836	0.000
0.299	31.370	0.140	-0.833	0.000
0.299	31.370	0.145	-0.822	0.000
0.298	31.370	0.145	-0.820	0.000
0.298	31.402	0.148	-0.813	0.000
0.297	31.422	0.151	-0.804	0.000
0.296	31.422	0.154	-0.794	0.000
0.296	31.453	0.154	-0.794	0.000
0.295	31.443	0.158	-0.782	0.000
0.294	31.443	0.160	-0.776	0.000
0.293	31.453	0.161	-0.770	0.000
0.292	31.474	0.164	-0.761	0.000
0.291	31.495	0.165	-0.755	0.000
0.290	31.516	0.167	-0.749	0.000
0.289	31.547	0.171	-0.736	0.000
0.288	31.536	0.170	-0.737	0.000
0.287	31.547	0.171	-0.732	0.000
0.286	31.557	0.173	-0.726	0.000
0.284	31.568	0.176	-0.714	0.000
0.283	31.568	0.177	-0.708	0.000
0.281	31.568	0.180	-0.697	0.000
0.280	31.547	0.183	-0.687	0.000
0.278	31.578	0.185	-0.679	0.000
0.277	31.578	0.186	-0.673	0.000
0.275	31.578	0.186	-0.669	0.000
0.273	31.568	0.189	-0.657	0.000
0.272	31.588	0.189	-0.655	0.000
0.270	31.578	0.192	-0.643	0.000
0.268	31.578	0.194	-0.635	0.000
0.266	31.578	0.195	-0.627	0.000
0.264	31.599	0.197	-0.619	0.000
0.262	31.599	0.198	-0.610	0.000
0.260	31.599	0.198	-0.606	0.000
0.258	31.599	0.201	-0.594	0.000
0.256	31.609	0.202	-0.586	0.000
0.253	31.599	0.204	-0.575	0.000
0.251	31.619	0.202	-0.574	0.000
0.249	31.619	0.204	-0.566	0.000
0.246	31.619	0.207	-0.552	0.000
0.244	31.619	0.208	-0.544	0.000
0.241	31.609	0.210	-0.533	0.000
0.239	31.619	0.210	-0.529	0.000
0.236	31.630	0.211	-0.518	0.000
0.234	31.630	0.213	-0.510	0.000
0.231	31.619	0.213	-0.503	0.000
0.228	31.630	0.213	-0.496	0.000
0.225	31.619	0.213	-0.489	0.000
0.223	31.630	0.214	-0.481	0.000
0.220	31.619	0.216	-0.470	0.000
0.217	31.619	0.216	-0.463	0.000
0.214	31.630	0.216	-0.086	0.000
0.211	31.630	0.219	-0.072	0.000
0.208	31.630	0.217	-0.068	0.000
0.205	31.619	0.219	-0.058	0.000
0.202	31.651	0.217	-0.054	0.000
0.198	31.630	0.217	-0.045	0.000
0.195	31.630	0.219	-0.034	0.000
0.192	31.651	0.219	-0.027	0.000
0.189	31.640	0.219	-0.020	0.000
0.185	31.640	0.214	-0.021	0.000
0.182	31.640	0.217	-0.007	0.000
0.179	31.640	0.217	-0.000	0.000
0.175	31.640	0.217	0.009	0.000
0.172	31.640	0.216	0.013	0.000
0.168	31.640	0.214	0.019	0.000
0.165	31.640	0.213	0.022	0.000
0.161	31.640	0.213	0.032	0.000
0.158	31.651	0.213	0.039	0.000
0.154	31.640	0.211	0.045	0.000
0.150	31.640	0.211	0.054	0.000
0.147	31.630	0.208	0.054	0.000
0.143	31.630	0.210	0.067	0.000
0.139	31.640	0.207	0.069	0.000
0.135	31.630	0.207	0.079	0.000
0.132	31.630	0.205	0.082	0.000
0.128	31.619	0.204	0.088	0.000
0.124	31.630	0.202	0.094	0.000
0.120	31.630	0.201	0.100	0.000
0.116	31.630	0.201	0.110	0.000
0.112	31.640	0.199	0.115	0.000
0.108	31.640	0.197	0.118	0.000
0.104	31.630	0.197	0.127	0.000
0.100	31.640	0.195	0.133	0.000
0.096	31.640	0.195	0.143	0.000
0.092	31.619	0.195	0.152	0.000
0.088	31.619	0.192	0.155	0.000
0.084	31.640	0.192	0.164	0.000
0.080	31.619	0.189	0.166	0.000
0.076	31.619	0.188	0.172	0.000
0.072	31.609	0.186	0.178	0.000
0.068	31.630	0.186	0.188	0.000
0.064	31.619	0.183	0.190	0.000
0.059	31.619	0.183	0.202	0.000
0.055	31.619	0.180	0.204	0.000
0.051	31.609	0.179	0.210	0.000
0.047	31.609	0.179	0.220	0.000
0.043	31.609	0.176	0.222	0.000
0.039	31.609	0.174	0.228	0.000
0.034	31.609	0.173	0.236	0.000
0.030	31.609	0.173	0.246	0.000
0.026	31.609	0.171	0.252	0.000
0.022	31.609	0.167	0.251	0.000
0.017	31.599	0.165	0.259	0.000
0.013	31.599	0.165	0.268	0.000
0.009	31.609	0.163	0.271	0.000
0.005	31.609	0.161	0.277	0.000
0.000	31.609	0.160	0.285	0.000
-0.004	31.609	0.157	0.287	0.000
-0.008	31.599	0.154	0.290	0.000
-0.012	31.609	0.154	0.299	0.000
-0.016	31.599	0.152	0.305	0.000
-0.021	31.588	0.149	0.310	0.000
-0.025	31.578	0.146	0.312	0.000
-0.029	31.568	0.145	0.318	0.000
-0.033	31.588	0.143	0.324	0.000
-0.038	31.568	0.140	0.329	0.000
-0.042	31.578	0.139	0.335	0.000
-0.046	31.578	0.136	0.337	0.000
-0.050	31.578	0.133	0.340	0.000
-0.054	31.588	0.131	0.346	0.000
-0.059	31.578	0.129	0.351	0.000
-0.063	31.578	0.126	0.353	0.000
-0.067	31.578	0.124	0.359	0.000
-0.071	31.557	0.124	0.368	0.000
-0.075	31.547	0.121	0.371	0.000
-0.079	31.557	0.117	0.370	0.000
-0.083	31.547	0.114	0.372	0.000
-0.087	31.536	0.112	0.378	0.000
-0.091	31.536	0.111	0.384	0.000
-0.095	31.536	0.106	0.383	0.000
-0.099	31.516	0.105	0.389	0.000
-0.103	31.526	0.103	0.395	0.000
-0.107	31.526	0.099	0.394	0.000
-0.111	31.526	0.097	0.400	0.000
-0.115	31.516	0.093	0.399	0.000
-0.119	31.526	0.092	0.405	0.000
-0.123	31.526	0.093	0.418	0.000
-0.127	31.505	0.087	0.413	0.000
-0.131	31.505	0.084	0.415	0.000
-0.135	31.516	0.083	0.421	0.000
-0.138	31.495	0.080	0.421	0.000
-0.142	31.495	0.077	0.424	0.000
-0.146	31.495	0.074	0.426	0.000
-0.149	31.495	0.071	0.427	0.000
-0.153	31.495	0.068	0.429	0.000
-0.157	31.495	0.065	0.431	0.000
-0.160	31.485	0.065	0.438	0.000
-0.164	31.495	0.061	0.437	0.000
-0.167	31.495	0.059	0.441	0.000
-0.171	31.485	0.056	0.443	0.000
-0.174	31.464	0.053	0.444	0.000
-0.178	31.474	0.049	0.443	0.000
-0.181	31.474	0.046	0.443	0.000
-0.185	31.464	0.044	0.449	0.000
-0.188	31.474	0.041	0.449	0.000
-0.191	31.464	0.038	0.449	0.000
-0.194	31.474	0.035	0.449	0.000
-0.198	31.464	0.031	0.448	0.000
-0.201	31.453	0.028	0.448	0.000
-0.204	31.443	0.026	0.452	0.000
-0.207	31.453	0.024	0.452	0.000
-0.210	31.443	0.019	0.448	0.000
-0.213	31.453	0.018	0.452	0.000
-0.216	31.443	0.015	0.452	0.000
-0.219	31.453	0.012	0.452	0.000
-0.222	31.453	0.009	0.452	0.000
-0.225	31.453	0.006	0.452	0.000
-0.228	31.453	0.003	0.452	0.000
-0.230	31.453	-0.002	0.447	0.000
-0.233	31.443	-0.003	0.450	0.000
-0.236	31.443	-0.006	0.450	0.000
-0.238	31.443	-0.010	0.445	0.000
-0.241	31.433	-0.015	0.441	0.000
-0.243	31.443	-0.015	0.446	0.000
-0.246	31.433	-0.019	0.443	0.000
-0.248	31.433	-0.022	0.440	0.000
-0.250	31.443	-0.024	0.441	0.000
-0.253	31.443	-0.030	0.435	0.000
-0.255	31.443	-0.030	0.439	0.000
-0.257	31.443	-0.033	0.437	0.000
-0.259	31.443	-0.039	0.428	0.000
-0.262	31.433	-0.039	0.435	0.000
-0.264	31.422	-0.042	0.433	0.000
-0.266	31.433	-0.044	0.430	0.000
-0.268	31.433	-0.047	0.428	0.000
-0.269	31.433	-0.049	0.427	0.000
-0.271	31.422	-0.053	0.421	0.000
-0.273	31.433	-0.056	0.419	0.000
-0.275	31.422	-0.058	0.420	0.000
-0.276	31.433	-0.062	0.412	0.000
-0.278	31.422	-0.065	0.410	0.000
-0.280	31.443	-0.067	0.411	0.000
-0.281	31.422	-0.070	0.407	0.000
-0.283	31.433	-0.073	0.404	0.000
-0.284	31.422	-0.074	0.403	0.000
-0.285	31.412	-0.078	0.395	0.000
-0.287	31.422	-0.081	0.393	0.000
-0.288	31.422	-0.083	0.392	0.000
-0.289	31.422	-0.087	0.384	0.000
-0.290	31.433	-0.089	0.383	0.000
-0.291	31.433	-0.090	0.382	0.000
-0.292	31.422	-0.095	0.373	0.000
-0.293	31.422	-0.096	0.372	0.000
-0.294	31.422	-0.102	0.361	0.000
-0.295	31.422	-0.102	0.363	0.000
-0.296	31.422	-0.107	0.355	0.000
-0.296	31.422	-0.108	0.352	0.000
-0.297	31.422	-0.111	0.347	0.000
-0.297	31.422	-0.111	0.347	0.000
-0.298	31.433	-0.114	0.342	0.000
-0.298	31.422	-0.117	0.335	0.000
-0.299	31.412	-0.121	0.327	0.000
-0.299	31.422	-0.123	0.324	0.000
-0.299	31.422	-0.127	0.313	0.000
-0.300	31.422	-0.127	0.316	0.000
-0.300	31.422	-0.129	0.312	0.000
-0.300	31.422	-0.133	0.302	0.000
-0.300	31.422	-0.135	0.298	0.000
-0.300	31.412	-0.139	0.288	0.000
-0.300	31.422	-0.139	0.288	0.000
-0.300	31.422	-0.142	0.281	0.000
-0.300	31.412	-0.144	0.278	0.000
-0.299	31.422	-0.146	0.268	0.000
-0.299	31.412	-0.148	0.265	0.000
-0.299	31.402	-0.148	0.265	0.000
-0.298	31.402	-0.152	0.252	0.000
-0.298	31.412	-0.154	0.249	0.000
-0.297	31.412	-0.154	0.246	0.000
-0.297	31.412	-0.158	0.236	0.000
-0.296	31.402	-0.160	0.230	0.000
-0.295	31.412	-0.163	0.221	0.000
-0.294	31.412	-0.164	0.215	0.000
-0.293	31.391	-0.167	0.206	0.000
-0.293	31.381	-0.169	0.202	0.000
-0.292	31.402	-0.170	0.196	0.000
-0.291	31.370	-0.172	0.190	0.000
-0.289	31.391	-0.175	0.179	0.000
-0.288	31.381	-0.176	0.173	0.000
-0.287	31.370	-0.179	0.164	0.000
-0.286	31.381	-0.180	0.158	0.000
-0.285	31.370	-0.182	0.152	0.000
-0.283	31.360	-0.180	0.151	0.000
-0.282	31.370	-0.183	0.142	0.000
-0.280	31.370	-0.186	0.130	0.000
-0.279	31.381	-0.189	0.121	0.000
-0.277	31.370	-0.189	0.116	0.000
-0.276	31.370	-0.191	0.110	0.000
-0.274	31.370	-0.191	0.105	0.000
-0.272	31.370	-0.194	0.094	0.000
-0.270	31.360	-0.194	0.089	0.000
-0.268	31.370	-0.197	0.077	0.000
-0.266	31.370	-0.200	0.066	0.000
-0.264	31.360	-0.198	0.065	0.000
-0.262	31.360	-0.198	0.060	0.000
-0.260	31.370	-0.201	0.048	0.000
-0.258	31.350	-0.201	0.044	0.000
-0.256	31.370	-0.204	0.032	0.000
-0.254	31.370	-0.203	0.031	0.000
-0.252	31.370	-0.204	0.022	0.000
-0.249	31.370	-0.206	0.012	0.000
-0.247	31.370	-0.207	0.004	0.000
-0.244	31.370	-0.207	-0.003	0.000
-0.242	31.360	-0.207	-0.008	0.000
-0.239	31.350	-0.209	-0.018	0.000
-0.237	31.350	-0.210	-0.027	0.000
-0.234	31.350	-0.213	-0.041	0.000
-0.231	31.350	-0.213	-0.048	0.000
-0.229	31.350	-0.213	-0.052	0.000
-0.226	31.360	-0.214	-0.063	0.000
-0.223	31.350	-0.214	-0.070	0.000
-0.220	31.370	-0.216	-0.081	0.000
-0.217	31.350	-0.216	-0.088	0.000
-0.214	31.360	-0.216	-0.465	0.000
-0.211	31.360	-0.217	-0.475	0.000
-0.208	31.360	-0.217	-0.482	0.000
-0.205	31.350	-0.219	-0.493	0.000
-0.202	31.370	-0.217	-0.496	0.000
-0.199	31.360	-0.219	-0.507	0.000
-0.196	31.360	-0.219	-0.514	0.000
-0.193	31.360	-0.219	-0.521	0.000
-0.189	31.360	-0.216	-0.523	0.000
-0.186	31.339	-0.217	-0.534	0.000
-0.183	31.339	-0.216	-0.537	0.000
-0.179	31.350	-0.214	-0.543	0.000
-0.176	31.370	-0.214	-0.550	0.000
-0.173	31.350	-0.216	-0.561	0.000
-0.169	31.350	-0.213	-0.563	0.000
-0.165	31.350	-0.213	-0.573	0.000
-0.162	31.350	-0.214	-0.583	0.000
-0.158	31.360	-0.210	-0.582	0.000
-0.155	31.339	-0.210	-0.589	0.000
-0.151	31.339	-0.210	-0.599	0.000
