ref	ball_pos	gear_angle	motor_voltage	zero
-0.700	4.321	-0.489	0.601	0.000
-0.700	4.324	-0.488	0.604	0.000
-0.700	4.326	-0.492	0.594	0.000
-0.700	4.329	-0.491	0.597	0.000
-0.700	4.321	-0.497	0.583	0.000
-0.700	4.321	-0.498	0.580	0.000
-0.700	4.324	-0.501	0.573	0.000
-0.700	4.329	-0.503	0.569	0.000
-0.700	4.326	-0.506	0.562	0.000
-0.700	4.331	-0.510	0.552	0.000
-0.700	4.326	-0.512	0.549	0.000
-0.700	4.326	-0.515	0.542	0.000
-0.700	4.324	-0.515	0.542	0.000
-0.700	4.326	-0.518	0.535	0.000
-0.700	4.326	-0.521	0.528	0.000
-0.700	4.326	-0.523	0.521	0.000
-0.700	4.324	-0.525	0.517	0.000
-0.700	4.326	-0.529	0.507	0.000
-0.700	4.326	-0.529	0.507	0.000
-0.700	4.326	-0.532	0.500	0.000
-0.700	4.324	-0.537	0.489	0.000
-0.700	4.331	-0.537	0.489	0.000
-0.700	4.324	-0.538	0.486	0.000
-0.700	4.331	-0.540	0.483	0.000
-0.700	4.326	-0.543	0.476	0.000
-0.700	4.326	-0.544	0.472	0.000
-0.700	4.324	-0.547	0.465	0.000
-0.700	4.326	-0.550	0.458	0.000
-0.700	4.326	-0.550	0.458	0.000
-0.700	4.326	-0.553	0.451	0.000
-0.700	4.326	-0.557	0.441	0.000
-0.700	4.326	-0.557	0.441	0.000
-0.700	4.331	-0.559	0.437	0.000
-0.700	4.326	-0.562	0.430	0.000
-0.700	4.329	-0.562	0.430	0.000
-0.700	4.326	-0.562	0.430	0.000
-0.700	4.326	-0.566	0.420	0.000
-0.700	4.329	-0.569	0.413	0.000
-0.700	4.324	-0.569	0.413	0.000
-0.700	4.326	-0.572	0.406	0.000
-0.700	4.329	-0.574	0.403	0.000
-0.700	4.326	-0.574	0.403	0.000
-0.700	4.326	-0.577	0.396	0.000
-0.700	4.326	-0.578	0.392	0.000
-0.700	4.324	-0.581	0.385	0.000
-0.700	4.326	-0.581	0.385	0.000
-0.700	4.329	-0.584	0.378	0.000
-0.700	4.326	-0.586	0.375	0.000
-0.700	4.329	-0.584	0.378	0.000
-0.700	4.331	-0.587	0.371	0.000
-0.700	4.331	-0.590	0.364	0.000
-0.700	4.326	-0.590	0.364	0.000
-0.700	4.326	-0.591	0.361	0.000
-0.700	4.326	-0.594	0.354	0.000
-0.700	4.329	-0.594	0.354	0.000
-0.700	4.331	-0.596	0.351	0.000
-0.700	4.326	-0.597	0.347	0.000
-0.700	4.329	-0.597	0.347	0.000
-0.700	4.329	-0.599	0.344	0.000
-0.700	4.326	-0.602	0.337	0.000
-0.700	4.331	-0.603	0.333	0.000
-0.700	4.326	-0.603	0.333	0.000
-0.700	4.331	-0.606	0.326	0.000
-0.700	4.326	-0.606	0.326	0.000
-0.700	4.326	-0.608	0.323	0.000
-0.700	4.329	-0.608	0.323	0.000
-0.700	4.326	-0.609	0.319	0.000
-0.700	4.331	-0.609	0.319	0.000
-0.700	4.331	-0.612	0.312	0.000
-0.700	4.329	-0.612	0.312	0.000
-0.700	4.326	-0.614	0.309	0.000
-0.700	4.326	-0.617	0.302	0.000
-0.700	4.326	-0.617	0.302	0.000
-0.700	4.331	-0.617	0.302	0.000
-0.700	4.326	-0.620	0.295	0.000
-0.700	4.326	-0.618	0.298	0.000
-0.700	4.326	-0.618	0.298	0.000
-0.700	4.326	-0.620	0.295	0.000
-0.700	4.329	-0.621	0.292	0.000
-0.700	4.329	-0.621	0.292	0.000
-0.700	4.331	-0.623	0.288	0.000
-0.700	4.326	-0.623	0.288	0.000
-0.700	4.331	-0.624	0.285	0.000
-0.700	4.331	-0.625	0.281	0.000
-0.700	4.331	-0.628	0.274	0.000
-0.700	4.331	-0.627	0.278	0.000
-0.700	4.331	-0.628	0.274	0.000
-0.700	4.329	-0.628	0.274	0.000
-0.700	4.331	-0.628	0.274	0.000
-0.700	4.326	-0.630	0.271	0.000
-0.700	4.326	-0.630	0.271	0.000
-0.700	4.331	-0.631	0.267	0.000
-0.700	4.329	-0.631	0.267	0.000
-0.700	4.331	-0.631	0.267	0.000
-0.700	4.329	-0.633	0.264	0.000
-0.700	4.329	-0.636	0.257	0.000
-0.700	4.331	-0.633	0.264	0.000
-0.700	4.326	-0.634	0.260	0.000
-0.700	4.331	-0.637	0.253	0.000
-0.700	4.326	-0.637	0.253	0.000
-0.700	4.331	-0.637	0.253	0.000
-0.700	4.329	-0.640	0.246	0.000
-0.700	4.324	-0.639	0.250	0.000
-0.700	4.331	-0.639	0.250	0.000
-0.700	4.326	-0.640	0.246	0.000
-0.700	4.331	-0.642	0.243	0.000
-0.700	4.331	-0.640	0.246	0.000
-0.700	4.331	-0.642	0.243	0.000
-0.700	4.331	-0.643	0.239	0.000
-0.700	4.326	-0.643	0.239	0.000
-0.700	4.326	-0.643	0.239	0.000
-0.700	4.331	-0.645	0.236	0.000
-0.700	4.331	-0.645	0.236	0.000
-0.700	4.329	-0.648	0.229	0.000
-0.700	4.331	-0.645	0.236	0.000
-0.700	4.326	-0.648	0.229	0.000
-0.700	4.326	-0.649	0.226	0.000
-0.700	4.331	-0.649	0.226	0.000
-0.700	4.331	-0.649	0.226	0.000
-0.700	4.329	-0.651	0.222	0.000
-0.700	4.331	-0.651	0.222	0.000
-0.700	4.329	-0.652	0.219	0.000
-0.700	4.331	-0.654	0.215	0.000
-0.700	4.329	-0.654	0.215	0.000
-0.700	4.331	-0.654	0.215	0.000
-0.700	4.331	-0.652	0.219	0.000
-0.700	4.329	-0.655	0.212	0.000
-0.700	4.326	-0.654	0.215	0.000
-0.700	4.324	-0.655	0.212	0.000
-0.700	4.326	-0.655	0.212	0.000
-0.700	4.331	-0.657	0.208	0.000
-0.700	4.329	-0.657	0.208	0.000
-0.700	4.326	-0.655	0.212	0.000
-0.700	4.333	-0.657	0.208	0.000
-0.700	4.331	-0.658	0.205	0.000
-0.700	4.331	-0.659	0.201	0.000
-0.700	4.331	-0.658	0.205	0.000
-0.700	4.326	-0.659	0.201	0.000
-0.700	4.331	-0.659	0.201	0.000
-0.700	4.331	-0.661	0.198	0.000
-0.700	4.329	-0.661	0.198	0.000
-0.700	4.331	-0.661	0.198	0.000
-0.700	4.326	-0.659	0.201	0.000
-0.700	4.331	-0.662	0.194	0.000
-0.700	4.331	-0.662	0.194	0.000
-0.700	4.331	-0.664	0.191	0.000
-0.700	4.333	-0.664	0.191	0.000
-0.700	4.331	-0.664	0.191	0.000
-0.700	4.331	-0.664	0.191	0.000
-0.700	4.331	-0.664	0.191	0.000
-0.700	4.329	-0.664	0.191	0.000
-0.700	4.331	-0.664	0.191	0.000
-0.700	4.331	-0.665	0.187	0.000
-0.700	4.329	-0.664	0.191	0.000
-0.700	4.331	-0.665	0.187	0.000
-0.700	4.331	-0.665	0.187	0.000
-0.700	4.331	-0.667	0.184	0.000
-0.700	4.331	-0.667	0.184	0.000
-0.700	4.331	-0.668	0.180	0.000
-0.700	4.331	-0.668	0.180	0.000
-0.700	4.331	-0.668	0.180	0.000
-0.700	4.331	-0.668	0.180	0.000
-0.700	4.331	-0.668	0.180	0.000
-0.700	4.326	-0.670	0.177	0.000
-0.700	4.331	-0.668	0.180	0.000
-0.700	4.329	-0.668	0.180	0.000
-0.700	4.331	-0.671	0.173	0.000
-0.700	4.331	-0.670	0.177	0.000
-0.700	4.329	-0.671	0.173	0.000
-0.700	4.333	-0.671	0.173	0.000
-0.700	4.329	-0.673	0.170	0.000
-0.700	4.331	-0.671	0.173	0.000
-0.700	4.331	-0.674	0.166	0.000
-0.700	4.333	-0.671	0.173	0.000
-0.700	4.331	-0.674	0.166	0.000
-0.700	4.331	-0.674	0.166	0.000
-0.700	4.333	-0.673	0.170	0.000
-0.700	4.331	-0.673	0.170	0.000
-0.700	4.331	-0.674	0.166	0.000
-0.700	4.333	-0.674	0.166	0.000
-0.700	4.329	-0.674	0.166	0.000
-0.700	4.329	-0.674	0.166	0.000
-0.700	4.331	-0.676	0.163	0.000
-0.700	4.331	-0.676	0.163	0.000
-0.700	4.333	-0.677	0.160	0.000
-0.700	4.331	-0.677	0.160	0.000
-0.700	4.331	-0.676	0.163	0.000
-0.700	4.329	-0.676	0.163	0.000
-0.700	4.333	-0.674	0.166	0.000
-0.700	4.333	-0.677	0.160	0.000
-0.700	4.331	-0.677	0.160	0.000
-0.700	4.331	-0.682	0.149	0.000
-0.700	4.331	-0.677	0.160	0.000
-0.700	4.331	-0.679	0.156	0.000
-0.700	4.331	-0.679	0.156	0.000
-0.700	4.329	-0.677	0.160	0.000
-0.700	4.331	-0.679	0.156	0.000
-0.700	4.331	-0.680	0.153	0.000
-0.700	4.331	-0.680	0.153	0.000
-0.700	4.329	-0.679	0.156	0.000
-0.700	4.331	-0.679	0.156	0.000
-0.700	4.336	-0.680	0.153	0.000
-0.700	4.331	-0.679	0.156	0.000
-0.700	4.333	-0.682	0.149	0.000
-0.700	4.331	-0.680	0.153	0.000
-0.700	4.326	-0.680	0.153	0.000
-0.700	4.329	-0.680	0.153	0.000
-0.700	4.333	-0.680	0.153	0.000
-0.700	4.333	-0.680	0.153	0.000
-0.700	4.331	-0.683	0.146	0.000
-0.700	4.336	-0.680	0.153	0.000
-0.700	4.331	-0.680	0.153	0.000
-0.700	4.333	-0.680	0.153	0.000
-0.700	4.333	-0.682	0.149	0.000
-0.700	4.331	-0.682	0.149	0.000
-0.700	4.333	-0.680	0.153	0.000
-0.700	4.333	-0.682	0.149	0.000
-0.700	4.333	-0.683	0.146	0.000
-0.700	4.331	-0.682	0.149	0.000
-0.700	4.331	-0.685	0.142	0.000
-0.700	4.329	-0.683	0.146	0.000
-0.700	4.329	-0.683	0.146	0.000
-0.700	4.331	-0.683	0.146	0.000
-0.700	4.331	-0.683	0.146	0.000
-0.700	4.331	-0.685	0.142	0.000
-0.700	4.333	-0.685	0.142	0.000
-0.700	4.333	-0.683	0.146	0.000
-0.700	4.333	-0.683	0.146	0.000
-0.700	4.331	-0.685	0.142	0.000
-0.700	4.336	-0.686	0.139	0.000
-0.700	4.336	-0.685	0.142	0.000
-0.700	4.333	-0.686	0.139	0.000
-0.700	4.331	-0.685	0.142	0.000
-0.700	4.333	-0.688	0.135	0.000
-0.700	4.336	-0.686	0.139	0.000
-0.700	4.331	-0.686	0.139	0.000
-0.700	4.331	-0.686	0.139	0.000
-0.700	4.333	-0.686	0.139	0.000
-0.700	4.331	-0.688	0.135	0.000
-0.700	4.331	-0.686	0.139	0.000
-0.700	4.331	-0.686	0.139	0.000
-0.700	4.333	-0.686	0.139	0.000
-0.700	4.331	-0.688	0.135	0.000
-0.700	4.336	-0.688	0.135	0.000
-0.700	4.331	-0.688	0.135	0.000
-0.700	4.336	-0.686	0.139	0.000
-0.700	4.333	-0.688	0.135	0.000
-0.700	4.333	-0.688	0.135	0.000
-0.700	4.336	-0.689	0.132	0.000
-0.700	4.333	-0.689	0.132	0.000
-0.700	4.331	-0.686	0.139	0.000
-0.700	4.333	-0.688	0.135	0.000
-0.700	4.333	-0.688	0.135	0.000
-0.700	4.336	-0.689	0.132	0.000
-0.700	4.336	-0.691	0.128	0.000
-0.700	4.333	-0.689	0.132	0.000
-0.700	4.333	-0.689	0.132	0.000
-0.700	4.333	-0.691	0.128	0.000
-0.700	4.331	-0.689	0.132	0.000
-0.700	4.331	-0.689	0.132	0.000
-0.700	4.333	-0.689	0.132	0.000
-0.700	4.333	-0.691	0.128	0.000
-0.700	4.333	-0.689	0.132	0.000
-0.700	4.336	-0.689	0.132	0.000
-0.700	4.333	-0.691	0.128	0.000
-0.700	4.333	-0.692	0.125	0.000
-0.700	4.331	-0.691	0.128	0.000
-0.700	4.333	-0.691	0.128	0.000
-0.700	4.331	-0.692	0.125	0.000
-0.700	4.331	-0.691	0.128	0.000
-0.700	4.331	-0.692	0.125	0.000
-0.700	4.331	-0.691	0.128	0.000
-0.700	4.333	-0.693	0.121	0.000
-0.700	4.333	-0.691	0.128	0.000
-0.700	4.333	-0.692	0.125	0.000
-0.700	4.333	-0.692	0.125	0.000
-0.700	4.333	-0.693	0.121	0.000
-0.700	4.333	-0.692	0.125	0.000
-0.700	4.333	-0.692	0.125	0.000
-0.700	4.333	-0.693	0.121	0.000
-0.700	4.336	-0.693	0.121	0.000
-0.700	4.331	-0.692	0.125	0.000
-0.700	4.333	-0.693	0.121	0.000
-0.700	4.336	-0.692	0.125	0.000
-0.700	4.333	-0.692	0.125	0.000
-0.700	4.329	-0.692	0.125	0.000
-0.700	4.336	-0.692	0.125	0.000
-0.700	4.336	-0.693	0.121	0.000
-0.700	4.333	-0.692	0.125	0.000
-0.700	4.333	-0.693	0.121	0.000
-0.700	4.333	-0.695	0.118	0.000
-0.700	4.331	-0.693	0.121	0.000
-0.700	4.333	-0.693	0.121	0.000
-0.700	4.333	-0.693	0.121	0.000
-0.700	4.336	-0.693	0.121	0.000
-0.700	4.333	-0.695	0.118	0.000
-0.700	4.329	-0.695	0.118	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.333	-0.695	0.118	0.000
-0.700	4.333	-0.692	0.125	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.336	-0.693	0.121	0.000
-0.700	4.331	-0.695	0.118	0.000
-0.700	4.333	-0.693	0.121	0.000
-0.700	4.333	-0.696	0.114	0.000
-0.700	4.333	-0.696	0.114	0.000
-0.700	4.333	-0.695	0.118	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.331	-0.696	0.114	0.000
-0.700	4.333	-0.695	0.118	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.333	-0.695	0.118	0.000
-0.700	4.333	-0.696	0.114	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.333	-0.696	0.114	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.333	-0.696	0.114	0.000
-0.700	4.331	-0.698	0.111	0.000
-0.700	4.336	-0.695	0.118	0.000
-0.700	4.333	-0.698	0.111	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.333	-0.696	0.114	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.696	0.114	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.699	0.107	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.699	0.107	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.699	0.107	0.000
-0.700	4.336	-0.699	0.107	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.333	-0.698	0.111	0.000
-0.700	4.336	-0.699	0.107	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.336	-0.701	-0.108	0.000
-0.700	4.336	-0.699	0.107	0.000
-0.700	4.336	-0.698	0.111	0.000
-0.700	4.333	-0.699	0.107	0.000
0.700	4.336	-0.699	-3.394	0.000
0.700	4.343	-0.705	-3.408	0.000
0.700	4.343	-0.704	-3.404	0.000
0.700	4.343	-0.705	-3.408	0.000
0.700	4.343	-0.698	-3.390	0.000
0.700	4.343	-0.689	-3.369	0.000
0.700	4.343	-0.683	-3.355	0.000
0.700	4.338	-0.671	-3.328	0.000
0.700	4.343	-0.662	-3.307	0.000
0.700	4.346	-0.651	-3.279	0.000
0.700	4.343	-0.639	-3.251	0.000
0.700	4.343	-0.627	-3.223	0.000
0.700	4.343	-0.614	-3.192	0.000
0.700	4.343	-0.602	-3.164	0.000
0.700	4.343	-0.587	-3.130	0.000
0.700	4.343	-0.572	-3.095	0.000
0.700	4.343	-0.560	-3.067	0.000
0.700	4.346	-0.547	-3.036	0.000
0.700	4.343	-0.532	-3.001	0.000
0.700	4.341	-0.518	-2.966	0.000
0.700	4.343	-0.503	-2.932	0.000
0.700	4.343	-0.489	-2.900	0.000
0.700	4.343	-0.475	-2.866	0.000
0.700	4.343	-0.463	-2.838	0.000
0.700	4.341	-0.448	-2.803	0.000
0.700	4.343	-0.433	-2.768	0.000
0.700	4.343	-0.420	-2.737	0.000
0.700	4.343	-0.405	-2.702	0.000
0.700	4.343	-0.392	-2.671	0.000
0.700	4.343	-0.379	-2.640	0.000
0.700	4.346	-0.367	-2.612	0.000
0.700	4.346	-0.349	-2.570	0.000
0.700	4.343	-0.337	-2.543	0.000
0.700	4.341	-0.324	-2.511	0.000
0.700	4.341	-0.311	-2.480	0.000
0.700	4.343	-0.297	-2.449	0.000
0.700	4.343	-0.284	-2.418	0.000
0.700	4.343	-0.272	-2.390	0.000
0.700	4.343	-0.260	-2.362	0.000
0.700	4.343	-0.246	-2.327	0.000
0.700	4.343	-0.237	-2.306	0.000
0.700	4.346	-0.223	-2.275	0.000
0.700	4.346	-0.212	-2.247	0.000
0.700	4.343	-0.200	-2.220	0.000
0.700	4.346	-0.186	-2.188	0.000
0.700	4.343	-0.176	-2.164	0.000
0.700	4.341	-0.163	-2.133	0.000
0.700	4.341	-0.154	-2.112	0.000
0.700	4.341	-0.142	-2.084	0.000
0.700	4.341	-0.130	-2.056	0.000
0.700	4.341	-0.120	-2.032	0.000
0.700	4.341	-0.110	-2.008	0.000
0.700	4.343	-0.098	-1.980	0.000
0.700	4.341	-0.087	-1.956	0.000
0.700	4.343	-0.077	-1.931	0.000
0.700	4.343	-0.067	-1.907	0.000
0.700	4.343	-0.056	-1.883	0.000
0.700	4.341	-0.047	-1.862	0.000
0.700	4.341	-0.037	-1.838	0.000
0.700	4.341	-0.025	-1.810	0.000
0.700	4.343	-0.018	-1.792	0.000
0.700	4.343	-0.008	-1.768	0.000
0.700	4.338	0.001	-1.747	0.000
0.700	4.341	0.012	-1.723	0.000
0.700	4.343	0.021	-1.702	0.000
0.700	4.338	0.029	-1.681	0.000
0.700	4.341	0.038	-1.660	0.000
0.700	4.341	0.049	-1.636	0.000
0.700	4.343	0.056	-1.619	0.000
0.700	4.341	0.063	-1.601	0.000
0.700	4.338	0.074	-1.577	0.000
0.700	4.341	0.083	-1.556	0.000
0.700	4.341	0.092	-1.535	0.000
0.700	4.343	0.099	-1.518	0.000
0.700	4.341	0.106	-1.501	0.000
0.700	4.341	0.115	-1.480	0.000
0.700	4.343	0.124	-1.459	0.000
0.700	4.341	0.131	-1.442	0.000
0.700	4.343	0.139	-1.424	0.000
0.700	4.341	0.148	-1.403	0.000
0.700	4.338	0.154	-1.390	0.000
0.700	4.341	0.161	-1.372	0.000
0.700	4.341	0.168	-1.355	0.000
0.700	4.341	0.176	-1.337	0.000
0.700	4.343	0.182	-1.324	0.000
0.700	4.341	0.189	-1.306	0.000
0.700	4.341	0.195	-1.292	0.000
0.700	4.343	0.204	-1.271	0.000
0.700	4.341	0.208	-1.261	0.000
0.700	4.343	0.219	-1.237	0.000
0.700	4.341	0.223	-1.226	0.000
0.700	4.343	0.231	-1.209	0.000
0.700	4.338	0.235	-1.199	0.000
0.700	4.336	0.242	-1.181	0.000
0.700	4.338	0.250	-1.164	0.000
0.700	4.341	0.254	-1.153	0.000
0.700	4.338	0.260	-1.139	0.000
0.700	4.341	0.267	-1.122	0.000
0.700	4.341	0.272	-1.112	0.000
0.700	4.341	0.278	-1.098	0.000
0.700	4.341	0.282	-1.087	0.000
0.700	4.341	0.291	-1.067	0.000
0.700	4.338	0.296	-1.056	0.000
0.700	4.338	0.301	-1.042	0.000
0.700	4.341	0.306	-1.032	0.000
0.700	4.341	0.313	-1.014	0.000
0.700	4.338	0.318	-1.004	0.000
0.700	4.338	0.322	-0.994	0.000
0.700	4.341	0.327	-0.983	0.000
0.700	4.341	0.330	-0.976	0.000
0.700	4.341	0.337	-0.959	0.000
0.700	4.341	0.340	-0.952	0.000
0.700	4.338	0.346	-0.938	0.000
0.700	4.338	0.349	-0.931	0.000
0.700	4.338	0.355	-0.917	0.000
0.700	4.341	0.358	-0.910	0.000
0.700	4.341	0.362	-0.900	0.000
0.700	4.341	0.367	-0.889	0.000
0.700	4.341	0.374	-0.872	0.000
0.700	4.341	0.377	-0.865	0.000
0.700	4.341	0.381	-0.855	0.000
0.700	4.341	0.386	-0.844	0.000
0.700	4.338	0.390	-0.834	0.000
0.700	4.341	0.396	-0.820	0.000
0.700	4.343	0.398	-0.816	0.000
0.700	4.341	0.403	-0.803	0.000
0.700	4.341	0.408	-0.792	0.000
0.700	4.338	0.411	-0.785	0.000
0.700	4.341	0.415	-0.775	0.000
0.700	4.341	0.420	-0.764	0.000
0.700	4.338	0.424	-0.754	0.000
0.700	4.341	0.429	-0.744	0.000
0.700	4.341	0.432	-0.737	0.000
0.700	4.341	0.435	-0.730	0.000
0.700	4.341	0.439	-0.719	0.000
0.700	4.341	0.442	-0.712	0.000
0.700	4.341	0.446	-0.702	0.000
0.700	4.341	0.448	-0.698	0.000
0.700	4.338	0.454	-0.685	0.000
0.700	4.341	0.455	-0.681	0.000
0.700	4.341	0.460	-0.671	0.000
0.700	4.338	0.463	-0.664	0.000
0.700	4.341	0.467	-0.653	0.000
0.700	4.341	0.469	-0.650	0.000
0.700	4.338	0.471	-0.643	0.000
0.700	4.338	0.473	-0.639	0.000
0.700	4.341	0.479	-0.625	0.000
0.700	4.338	0.483	-0.615	0.000
0.700	4.336	0.486	-0.608	0.000
0.700	4.338	0.489	-0.601	0.000
0.700	4.336	0.489	-0.601	0.000
0.700	4.341	0.494	-0.591	0.000
0.700	4.341	0.498	-0.580	0.000
0.700	4.341	0.500	-0.577	0.000
0.700	4.336	0.503	-0.570	0.000
0.700	4.336	0.505	-0.563	0.000
0.700	4.338	0.508	-0.556	0.000
0.700	4.341	0.510	-0.553	0.000
0.700	4.338	0.514	-0.542	0.000
0.700	4.336	0.517	-0.535	0.000
0.700	4.341	0.519	-0.532	0.000
0.700	4.336	0.523	-0.521	0.000
0.700	4.338	0.526	-0.514	0.000
0.700	4.336	0.526	-0.514	0.000
0.700	4.336	0.531	-0.504	0.000
0.700	4.341	0.531	-0.504	0.000
0.700	4.336	0.532	-0.500	0.000
0.700	4.336	0.537	-0.490	0.000
0.700	4.338	0.538	-0.487	0.000
0.700	4.341	0.540	-0.483	0.000
0.700	4.341	0.544	-0.473	0.000
0.700	4.341	0.544	-0.473	0.000
0.700	4.341	0.544	-0.473	0.000
0.700	4.336	0.551	-0.455	0.000
0.700	4.341	0.551	-0.455	0.000
0.700	4.341	0.553	-0.452	0.000
0.700	4.336	0.557	-0.441	0.000
0.700	4.341	0.559	-0.438	0.000
0.700	4.341	0.559	-0.438	0.000
0.700	4.336	0.562	-0.431	0.000
0.700	4.333	0.563	-0.427	0.000
0.700	4.336	0.566	-0.421	0.000
0.700	4.341	0.566	-0.421	0.000
0.700	4.341	0.569	-0.414	0.000
0.700	4.338	0.571	-0.410	0.000
0.700	4.336	0.572	-0.407	0.000
0.700	4.341	0.574	-0.403	0.000
0.700	4.341	0.576	-0.396	0.000
0.700	4.338	0.576	-0.396	0.000
0.700	4.336	0.579	-0.389	0.000
0.700	4.341	0.581	-0.386	0.000
0.700	4.338	0.582	-0.382	0.000
0.700	4.338	0.585	-0.375	0.000
0.700	4.338	0.587	-0.372	0.000
0.700	4.341	0.587	-0.372	0.000
0.700	4.341	0.588	-0.368	0.000
0.700	4.341	0.591	-0.361	0.000
0.700	4.341	0.591	-0.361	0.000
0.700	4.336	0.593	-0.358	0.000
0.700	4.341	0.597	-0.348	0.000
0.700	4.336	0.597	-0.348	0.000
0.700	4.341	0.600	-0.341	0.000
0.700	4.336	0.600	-0.341	0.000
0.700	4.336	0.600	-0.341	0.000
0.700	4.338	0.602	-0.337	0.000
0.700	4.336	0.606	-0.327	0.000
0.700	4.341	0.605	-0.330	0.000
0.700	4.338	0.609	-0.320	0.000
0.700	4.341	0.605	-0.330	0.000
0.700	4.336	0.609	-0.320	0.000
0.700	4.341	0.609	-0.320	0.000
0.700	4.336	0.612	-0.313	0.000
0.700	4.338	0.612	-0.313	0.000
0.700	4.341	0.615	-0.306	0.000
0.700	4.341	0.615	-0.306	0.000
0.700	4.336	0.615	-0.306	0.000
0.700	4.333	0.615	-0.306	0.000
0.700	4.336	0.616	-0.302	0.000
0.700	4.336	0.621	-0.292	0.000
0.700	4.336	0.621	-0.292	0.000
0.700	4.341	0.622	-0.289	0.000
0.700	4.336	0.621	-0.292	0.000
0.700	4.336	0.624	-0.285	0.000
0.700	4.336	0.624	-0.285	0.000
0.700	4.341	0.624	-0.285	0.000
0.700	4.336	0.625	-0.282	0.000
0.700	4.341	0.627	-0.278	0.000
0.700	4.338	0.627	-0.278	0.000
0.700	4.338	0.628	-0.275	0.000
0.700	4.336	0.630	-0.271	0.000
0.700	4.336	0.630	-0.271	0.000
0.700	4.338	0.633	-0.264	0.000
0.700	4.338	0.633	-0.264	0.000
0.700	4.341	0.634	-0.261	0.000
0.700	4.336	0.634	-0.261	0.000
0.700	4.336	0.633	-0.264	0.000
0.700	4.333	0.634	-0.261	0.000
0.700	4.336	0.636	-0.257	0.000
0.700	4.336	0.637	-0.254	0.000
0.700	4.341	0.637	-0.254	0.000
0.700	4.336	0.639	-0.250	0.000
0.700	4.338	0.639	-0.250	0.000
0.700	4.336	0.642	-0.243	0.000
0.700	4.338	0.642	-0.243	0.000
0.700	4.336	0.643	-0.240	0.000
0.700	4.336	0.644	-0.236	0.000
0.700	4.336	0.643	-0.240	0.000
0.700	4.336	0.646	-0.233	0.000
0.700	4.336	0.643	-0.240	0.000
0.700	4.338	0.647	-0.230	0.000
0.700	4.341	0.647	-0.230	0.000
0.700	4.336	0.646	-0.233	0.000
0.700	4.336	0.650	-0.223	0.000
0.700	4.336	0.649	-0.226	0.000
0.700	4.338	0.652	-0.219	0.000
0.700	4.336	0.653	-0.216	0.000
0.700	4.336	0.652	-0.219	0.000
0.700	4.336	0.653	-0.216	0.000
0.700	4.336	0.653	-0.216	0.000
0.700	4.336	0.652	-0.219	0.000
0.700	4.338	0.653	-0.216	0.000
0.700	4.336	0.656	-0.209	0.000
0.700	4.338	0.655	-0.212	0.000
0.700	4.336	0.656	-0.209	0.000
0.700	4.336	0.656	-0.209	0.000
0.700	4.336	0.658	-0.205	0.000
0.700	4.336	0.658	-0.205	0.000
0.700	4.336	0.659	-0.202	0.000
0.700	4.336	0.659	-0.202	0.000
0.700	4.336	0.659	-0.202	0.000
0.700	4.338	0.661	-0.198	0.000
0.700	4.333	0.662	-0.195	0.000
0.700	4.338	0.661	-0.198	0.000
0.700	4.338	0.664	-0.191	0.000
0.700	4.333	0.661	-0.198	0.000
0.700	4.336	0.664	-0.191	0.000
0.700	4.338	0.664	-0.191	0.000
0.700	4.336	0.664	-0.191	0.000
0.700	4.336	0.665	-0.188	0.000
0.700	4.336	0.665	-0.188	0.000
0.700	4.338	0.665	-0.188	0.000
0.700	4.336	0.667	-0.184	0.000
0.700	4.336	0.665	-0.188	0.000
0.700	4.336	0.668	-0.181	0.000
0.700	4.341	0.668	-0.181	0.000
0.700	4.336	0.668	-0.181	0.000
0.700	4.336	0.668	-0.181	0.000
0.700	4.341	0.668	-0.181	0.000
0.700	4.336	0.671	-0.174	0.000
0.700	4.336	0.670	-0.177	0.000
0.700	4.336	0.671	-0.174	0.000
0.700	4.341	0.671	-0.174	0.000
0.700	4.336	0.673	-0.170	0.000
0.700	4.336	0.671	-0.174	0.000
0.700	4.333	0.673	-0.170	0.000
