ref	ball_pos	gear_angle	motor_voltage	zero
0.700	-2.104	0.702	-0.085	0.000
0.700	-2.107	0.699	-0.462	0.000
0.700	-2.119	0.701	-0.088	0.000
0.700	-2.119	0.702	-0.085	0.000
0.700	-2.144	0.701	-0.088	0.000
0.700	-2.141	0.701	-0.088	0.000
0.700	-2.166	0.701	-0.088	0.000
0.700	-2.168	0.701	-0.088	0.000
0.700	-2.170	0.701	-0.088	0.000
-0.700	-2.173	0.701	3.201	0.000
-0.700	-2.195	0.707	3.214	0.000
-0.700	-2.212	0.704	3.208	0.000
-0.700	-2.217	0.699	3.197	0.000
-0.700	-2.219	0.695	3.187	0.000
-0.700	-2.219	0.686	3.166	0.000
-0.700	-2.222	0.677	3.145	0.000
-0.700	-2.222	0.667	3.121	0.000
-0.700	-2.227	0.655	3.093	0.000
-0.700	-2.246	0.646	3.072	0.000
-0.700	-2.305	0.633	3.041	0.000
-0.700	-2.312	0.621	3.013	0.000
-0.700	-2.327	0.609	2.985	0.000
-0.700	-2.334	0.597	2.957	0.000
-0.700	-2.344	0.581	2.919	0.000
-0.700	-2.354	0.566	2.885	0.000
-0.700	-2.363	0.554	2.857	0.000
-0.700	-2.380	0.540	2.822	0.000
-0.700	-2.434	0.523	2.784	0.000
-0.700	-2.500	0.510	2.753	0.000
-0.700	-2.502	0.497	2.721	0.000
-0.700	-2.532	0.480	2.683	0.000
-0.700	-2.568	0.466	2.648	0.000
-0.700	-2.654	0.455	2.624	0.000
-0.700	-2.649	0.437	2.582	0.000
-0.700	-2.654	0.424	2.551	0.000
-0.700	-2.656	0.409	2.516	0.000
-0.700	-2.664	0.396	2.485	0.000
-0.700	-2.671	0.383	2.454	0.000
-0.700	-2.678	0.368	2.419	0.000
-0.700	-2.690	0.353	2.384	0.000
-0.700	-2.700	0.340	2.353	0.000
-0.700	-2.708	0.328	2.325	0.000
-0.700	-2.712	0.316	2.298	0.000
-0.700	-2.717	0.300	2.259	0.000
-0.700	-2.725	0.290	2.235	0.000
-0.700	-2.729	0.275	2.200	0.000
-0.700	-2.734	0.262	2.169	0.000
-0.700	-2.742	0.250	2.141	0.000
-0.700	-2.744	0.238	2.113	0.000
-0.700	-2.749	0.223	2.079	0.000
-0.700	-2.773	0.213	2.054	0.000
-0.700	-2.783	0.199	2.023	0.000
-0.700	-2.793	0.188	1.995	0.000
-0.700	-2.793	0.176	1.968	0.000
-0.700	-2.805	0.163	1.936	0.000
-0.700	-2.808	0.151	1.909	0.000
-0.700	-2.812	0.137	1.877	0.000
-0.700	-2.815	0.129	1.856	0.000
-0.700	-2.844	0.115	1.825	0.000
-0.700	-2.852	0.105	1.801	0.000
-0.700	-2.856	0.093	1.773	0.000
-0.700	-2.883	0.084	1.752	0.000
-0.700	-2.896	0.072	1.724	0.000
-0.700	-2.905	0.063	1.704	0.000
-0.700	-2.915	0.052	1.676	0.000
-0.700	-2.920	0.043	1.655	0.000
-0.700	-2.920	0.031	1.627	0.000
-0.700	-2.922	0.022	1.606	0.000
-0.700	-2.932	0.010	1.579	0.000
-0.700	-2.939	-0.000	1.554	0.000
-0.700	-2.961	-0.008	1.537	0.000
-0.700	-2.983	-0.018	1.513	0.000
-0.700	-2.983	-0.027	1.492	0.000
-0.700	-2.986	-0.036	1.471	0.000
-0.700	-3.020	-0.049	1.440	0.000
-0.700	-3.030	-0.056	1.422	0.000
-0.700	-3.030	-0.064	1.405	0.000
-0.700	-3.037	-0.076	1.377	0.000
-0.700	-3.047	-0.081	1.363	0.000
-0.700	-3.066	-0.090	1.342	0.000
-0.700	-3.083	-0.098	1.325	0.000
-0.700	-3.098	-0.107	1.304	0.000
-0.700	-3.110	-0.115	1.283	0.000
-0.700	-3.115	-0.123	1.266	0.000
-0.700	-3.137	-0.132	1.245	0.000
-0.700	-3.137	-0.138	1.231	0.000
-0.700	-3.140	-0.146	1.210	0.000
-0.700	-3.147	-0.155	1.190	0.000
-0.700	-3.149	-0.161	1.176	0.000
-0.700	-3.164	-0.169	1.158	0.000
-0.700	-3.206	-0.175	1.144	0.000
-0.700	-3.210	-0.180	1.131	0.000
-0.700	-3.218	-0.189	1.110	0.000
-0.700	-3.257	-0.195	1.096	0.000
-0.700	-3.276	-0.203	1.078	0.000
-0.700	-3.281	-0.210	1.061	0.000
