0.300	40.304	-0.065	-0.889	0.000
0.300	40.304	-0.064	-0.887	0.000
0.300	40.304	-0.059	-0.882	0.000
0.300	40.304	-0.056	-0.879	0.000
0.300	40.294	-0.055	-0.877	0.000
0.300	40.294	-0.055	-0.877	0.000
0.300	40.304	-0.047	-0.868	0.000
0.300	40.304	-0.049	-0.870	0.000
0.300	40.304	-0.047	-0.868	0.000
0.300	40.315	-0.044	-0.865	0.000
0.300	40.304	-0.042	-0.861	0.000
0.300	40.304	-0.039	-0.858	0.000
0.300	40.315	-0.039	-0.858	0.000
0.300	40.304	-0.034	-0.852	0.000
0.300	40.304	-0.030	-0.847	0.000
0.300	40.304	-0.030	-0.847	0.000
0.300	40.304	-0.028	-0.846	0.000
0.300	40.304	-0.025	-0.842	0.000
0.300	40.315	-0.022	-0.839	0.000
0.300	40.304	-0.022	-0.839	0.000
0.300	40.294	-0.019	-0.835	0.000
0.300	40.294	-0.018	-0.833	0.000
0.300	40.304	-0.015	-0.830	0.000
0.300	40.304	-0.013	-0.828	0.000
0.300	40.294	-0.012	-0.826	0.000
0.300	40.304	-0.010	-0.825	0.000
0.300	40.294	-0.008	-0.821	0.000
0.300	40.294	-0.006	-0.819	0.000
0.300	40.304	-0.003	-0.816	0.000
0.300	40.315	-0.000	-0.813	0.000
0.300	40.294	0.001	-0.811	0.000
0.300	40.304	0.003	-0.809	0.000
0.300	40.304	0.006	-0.806	0.000
0.300	40.294	0.007	-0.804	0.000
0.300	40.325	0.010	-0.800	0.000
0.300	40.304	0.012	-0.799	0.000
0.300	40.315	0.012	-0.799	0.000
0.300	40.315	0.015	-0.795	0.000
0.300	40.304	0.018	-0.792	0.000
0.300	40.304	0.019	-0.790	0.000
0.300	40.283	0.021	-0.788	0.000
0.300	40.304	0.024	-0.785	0.000
0.300	40.315	0.025	-0.783	0.000
0.300	40.325	0.026	-0.781	0.000
0.300	40.304	0.026	-0.781	0.000
0.300	40.283	0.029	-0.778	0.000
0.300	40.315	0.032	-0.774	0.000
0.300	40.304	0.032	-0.774	0.000
0.300	40.304	0.035	-0.771	0.000
0.300	40.304	0.035	-0.771	0.000
0.300	40.304	0.037	-0.769	0.000
0.300	40.304	0.038	-0.767	0.000
0.300	40.304	0.043	-0.762	0.000
0.300	40.304	0.044	-0.760	0.000
0.300	40.325	0.046	-0.759	0.000
0.300	40.325	0.049	-0.755	0.000
0.300	40.315	0.049	-0.755	0.000
0.300	40.315	0.053	-0.750	0.000
0.300	40.315	0.053	-0.750	0.000
0.300	40.325	0.055	-0.748	0.000
0.300	40.315	0.056	-0.747	0.000
0.300	40.304	0.059	-0.743	0.000
0.300	40.315	0.059	-0.743	0.000
0.300	40.304	0.061	-0.741	0.000
0.300	40.315	0.062	-0.740	0.000
0.300	40.315	0.063	-0.738	0.000
0.300	40.304	0.063	-0.738	0.000
0.300	40.325	0.069	-0.731	0.000
0.300	40.315	0.068	-0.733	0.000
0.300	40.304	0.069	-0.731	0.000
0.300	40.315	0.069	-0.731	0.000
0.300	40.304	0.071	-0.729	0.000
0.300	40.315	0.074	-0.726	0.000
0.300	40.315	0.077	-0.722	0.000
0.300	40.304	0.077	-0.722	0.000
0.300	40.315	0.080	-0.719	0.000
0.300	40.325	0.080	-0.719	0.000
0.300	40.325	0.081	-0.717	0.000
0.300	40.325	0.083	-0.715	0.000
0.300	40.304	0.083	-0.715	0.000
0.300	40.315	0.086	-0.712	0.000
0.300	40.325	0.089	-0.708	0.000
0.300	40.325	0.089	-0.708	0.000
0.300	40.325	0.092	-0.705	0.000
0.300	40.315	0.090	-0.707	0.000
0.300	40.304	0.095	-0.701	0.000
0.300	40.304	0.092	-0.705	0.000
0.300	40.325	0.096	-0.700	0.000
0.300	40.315	0.097	-0.698	0.000
0.300	40.325	0.099	-0.696	0.000
0.300	40.335	0.100	-0.694	0.000
0.300	40.335	0.100	-0.694	0.000
0.300	40.325	0.100	-0.694	0.000
0.300	40.335	0.102	-0.693	0.000
0.300	40.335	0.103	-0.691	0.000
0.300	40.325	0.106	-0.687	0.000
0.300	40.325	0.106	-0.687	0.000
0.300	40.325	0.106	-0.687	0.000
0.300	40.335	0.109	-0.684	0.000
0.300	40.325	0.112	-0.681	0.000
0.300	40.325	0.111	-0.682	0.000
0.300	40.325	0.112	-0.681	0.000
0.300	40.346	0.114	-0.679	0.000
0.300	40.346	0.114	-0.679	0.000
0.300	40.325	0.118	-0.674	0.000
0.300	40.335	0.118	-0.674	0.000
0.300	40.325	0.118	-0.674	0.000
0.300	40.335	0.121	-0.670	0.000
0.300	40.335	0.124	-0.667	0.000
0.300	40.325	0.124	-0.667	0.000
0.300	40.325	0.124	-0.667	0.000
0.300	40.325	0.126	-0.665	0.000
0.300	40.335	0.126	-0.665	0.000
0.300	40.335	0.129	-0.661	0.000
0.300	40.325	0.127	-0.663	0.000
0.300	40.335	0.129	-0.661	0.000
0.300	40.335	0.130	-0.660	0.000
0.300	40.325	0.133	-0.656	0.000
0.300	40.325	0.131	-0.658	0.000
0.300	40.325	0.136	-0.653	0.000
0.300	40.346	0.134	-0.654	0.000
0.300	40.346	0.134	-0.654	0.000
0.300	40.325	0.136	-0.653	0.000
0.300	40.325	0.136	-0.653	0.000
0.300	40.325	0.140	-0.648	0.000
0.300	40.325	0.139	-0.649	0.000
0.300	40.325	0.140	-0.648	0.000
0.300	40.335	0.140	-0.648	0.000
0.300	40.325	0.143	-0.644	0.000
0.300	40.325	0.142	-0.646	0.000
0.300	40.325	0.145	-0.642	0.000
0.300	40.325	0.146	-0.641	0.000
0.300	40.335	0.148	-0.639	0.000
0.300	40.335	0.148	-0.639	0.000
0.300	40.325	0.148	-0.639	0.000
0.300	40.356	0.148	-0.639	0.000
0.300	40.335	0.151	-0.635	0.000
0.300	40.335	0.151	-0.635	0.000
0.300	40.325	0.151	-0.635	0.000
0.300	40.335	0.151	-0.635	0.000
0.300	40.335	0.154	-0.632	0.000
0.300	40.346	0.154	-0.632	0.000
0.300	40.335	0.154	-0.632	0.000
0.300	40.325	0.158	-0.627	0.000
0.300	40.346	0.157	-0.628	0.000
0.300	40.335	0.158	-0.627	0.000
0.300	40.346	0.157	-0.628	0.000
0.300	40.325	0.160	-0.625	0.000
0.300	40.335	0.161	-0.623	0.000
0.300	40.356	0.161	-0.623	0.000
0.300	40.356	0.161	-0.623	0.000
0.300	40.335	0.164	-0.620	0.000
0.300	40.335	0.163	-0.622	0.000
0.300	40.346	0.165	-0.618	0.000
0.300	40.325	0.165	-0.618	0.000
0.300	40.335	0.165	-0.618	0.000
0.300	40.356	0.164	-0.620	0.000
0.300	40.335	0.168	-0.615	0.000
0.300	40.335	0.168	-0.615	0.000
0.300	40.335	0.168	-0.615	0.000
0.300	40.335	0.171	-0.611	0.000
0.300	40.325	0.171	-0.611	0.000
0.300	40.346	0.171	-0.611	0.000
0.300	40.335	0.173	-0.609	0.000
0.300	40.346	0.174	-0.608	0.000
0.300	40.346	0.176	-0.606	0.000
0.300	40.335	0.176	-0.606	0.000
0.300	40.325	0.177	-0.604	0.000
0.300	40.325	0.177	-0.604	0.000
0.300	40.335	0.179	-0.602	0.000
0.300	40.325	0.177	-0.604	0.000
0.300	40.325	0.177	-0.604	0.000
0.300	40.325	0.180	-0.601	0.000
0.300	40.325	0.180	-0.601	0.000
0.300	40.325	0.183	-0.597	0.000
0.300	40.325	0.182	-0.599	0.000
0.300	40.325	0.185	-0.595	0.000
0.300	40.325	0.185	-0.595	0.000
0.300	40.325	0.186	-0.594	0.000
0.300	40.315	0.186	-0.594	0.000
0.300	40.325	0.186	-0.594	0.000
0.300	40.325	0.188	-0.592	0.000
0.300	40.304	0.189	-0.590	0.000
0.300	40.315	0.191	-0.589	0.000
0.300	40.325	0.191	-0.589	0.000
0.300	40.304	0.192	-0.587	0.000
0.300	40.304	0.194	-0.585	0.000
0.300	40.325	0.192	-0.587	0.000
0.300	40.325	0.195	-0.583	0.000
0.300	40.304	0.195	-0.583	0.000
0.300	40.315	0.195	-0.583	0.000
0.300	40.304	0.197	-0.582	0.000
0.300	40.315	0.197	-0.582	0.000
0.300	40.315	0.198	-0.580	0.000
0.300	40.304	0.198	-0.580	0.000
0.300	40.304	0.198	-0.580	0.000
0.300	40.304	0.199	-0.578	0.000
0.300	40.315	0.201	-0.576	0.000
0.300	40.304	0.199	-0.578	0.000
0.300	40.304	0.201	-0.576	0.000
0.300	40.315	0.201	-0.576	0.000
0.300	40.304	0.204	-0.573	0.000
0.300	40.315	0.204	-0.573	0.000
0.300	40.304	0.202	-0.575	0.000
0.300	40.304	0.204	-0.573	0.000
0.300	40.304	0.204	-0.573	0.000
0.300	40.304	0.205	-0.571	0.000
0.300	40.294	0.207	-0.569	0.000
0.300	40.283	0.208	-0.568	0.000
0.300	40.283	0.208	-0.568	0.000
0.300	40.283	0.210	-0.566	0.000
0.300	40.315	0.210	-0.566	0.000
0.300	40.283	0.208	-0.568	0.000
0.300	40.294	0.210	-0.566	0.000
0.300	40.283	0.210	-0.566	0.000
0.300	40.283	0.211	-0.564	0.000
0.300	40.294	0.211	-0.564	0.000
0.300	40.283	0.213	-0.562	0.000
0.300	40.273	0.213	-0.562	0.000
0.300	40.283	0.213	-0.562	0.000
0.300	40.294	0.214	-0.561	0.000
0.300	40.273	0.216	-0.559	0.000
0.300	40.273	0.216	-0.559	0.000
0.300	40.263	0.216	-0.559	0.000
0.300	40.273	0.216	-0.559	0.000
0.300	40.263	0.216	-0.559	0.000
0.300	40.273	0.219	-0.556	0.000
0.300	40.263	0.219	-0.556	0.000
0.300	40.273	0.219	-0.556	0.000
0.300	40.263	0.219	-0.556	0.000
0.300	40.283	0.219	-0.556	0.000
0.300	40.263	0.219	-0.556	0.000
0.300	40.263	0.222	-0.552	0.000
0.300	40.263	0.220	-0.554	0.000
0.300	40.252	0.222	-0.552	0.000
0.300	40.252	0.223	-0.550	0.000
0.300	40.252	0.222	-0.552	0.000
0.300	40.231	0.222	-0.552	0.000
0.300	40.242	0.223	-0.550	0.000
0.300	40.252	0.223	-0.550	0.000
0.300	40.242	0.225	-0.549	0.000
0.300	40.231	0.225	-0.549	0.000
0.300	40.242	0.225	-0.549	0.000
0.300	40.221	0.225	-0.549	0.000
0.300	40.242	0.225	-0.549	0.000
0.300	40.242	0.225	-0.549	0.000
0.300	40.221	0.226	-0.547	0.000
0.300	40.221	0.226	-0.547	0.000
0.300	40.221	0.228	-0.545	0.000
0.300	40.231	0.228	-0.545	0.000
0.300	40.231	0.228	-0.545	0.000
0.300	40.211	0.231	-0.542	0.000
0.300	40.231	0.228	-0.545	0.000
0.300	40.221	0.231	-0.542	0.000
0.300	40.221	0.231	-0.542	0.000
0.300	40.211	0.231	-0.542	0.000
0.300	40.200	0.232	-0.540	0.000
0.300	40.200	0.232	-0.540	0.000
0.300	40.211	0.233	-0.538	0.000
0.300	40.211	0.233	-0.538	0.000
0.300	40.190	0.233	-0.538	0.000
0.300	40.200	0.233	-0.538	0.000
0.300	40.200	0.233	-0.538	0.000
0.300	40.180	0.233	-0.538	0.000
0.300	40.190	0.233	-0.538	0.000
0.300	40.180	0.235	-0.536	0.000
0.300	40.180	0.233	-0.538	0.000
0.300	40.200	0.233	-0.538	0.000
0.300	40.180	0.233	-0.538	0.000
0.300	40.169	0.235	-0.536	0.000
0.300	40.169	0.236	-0.535	0.000
0.300	40.138	0.236	-0.535	0.000
0.300	40.169	0.235	-0.536	0.000
0.300	40.159	0.236	-0.535	0.000
0.300	40.159	0.236	-0.535	0.000
0.300	40.159	0.238	-0.533	0.000
0.300	40.138	0.238	-0.533	0.000
0.300	40.138	0.238	-0.533	0.000
0.300	40.138	0.239	-0.531	0.000
0.300	40.117	0.238	-0.533	0.000
0.300	40.128	0.239	-0.531	0.000
0.300	40.128	0.239	-0.531	0.000
0.300	40.117	0.239	-0.531	0.000
0.300	40.117	0.239	-0.531	0.000
0.300	40.117	0.239	-0.531	0.000
0.300	40.117	0.241	-0.529	0.000
0.300	40.086	0.242	-0.528	0.000
0.300	40.097	0.242	-0.528	0.000
0.300	40.097	0.242	-0.528	0.000
0.300	40.097	0.242	-0.528	0.000
0.300	40.107	0.242	-0.528	0.000
0.300	40.086	0.242	-0.528	0.000
0.300	40.097	0.242	-0.528	0.000
0.300	40.107	0.245	-0.524	0.000
0.300	40.086	0.244	-0.526	0.000
0.300	40.086	0.245	-0.524	0.000
0.300	40.076	0.245	-0.524	0.000
0.300	40.076	0.244	-0.526	0.000
0.300	40.076	0.245	-0.524	0.000
0.300	40.055	0.244	-0.526	0.000
0.300	40.055	0.248	-0.521	0.000
0.300	40.055	0.247	-0.523	0.000
0.300	40.065	0.248	-0.521	0.000
0.300	40.034	0.248	-0.521	0.000
0.300	40.034	0.247	-0.523	0.000
0.300	40.034	0.248	-0.521	0.000
0.300	40.045	0.247	-0.523	0.000
0.300	40.034	0.250	-0.519	0.000
0.300	40.034	0.248	-0.521	0.000
0.300	40.024	0.248	-0.521	0.000
0.300	40.003	0.248	-0.521	0.000
0.300	40.014	0.250	-0.519	0.000
0.300	39.993	0.251	-0.517	0.000
0.300	39.993	0.250	-0.519	0.000
0.300	39.993	0.251	-0.517	0.000
0.300	39.993	0.250	-0.519	0.000
0.300	39.993	0.253	-0.516	0.000
0.300	39.972	0.254	-0.514	0.000
0.300	39.972	0.254	-0.514	0.000
0.300	39.972	0.251	-0.517	0.000
0.300	39.962	0.253	-0.516	0.000
0.300	39.962	0.254	-0.514	0.000
0.300	39.962	0.254	-0.514	0.000
0.300	39.962	0.254	-0.514	0.000
0.300	39.962	0.254	-0.514	0.000
0.300	39.931	0.254	-0.514	0.000
0.300	39.941	0.256	-0.512	0.000
0.300	39.931	0.256	-0.512	0.000
0.300	39.931	0.254	-0.514	0.000
0.300	39.941	0.254	-0.514	0.000
0.300	39.910	0.256	-0.512	0.000
0.300	39.899	0.256	-0.512	0.000
0.300	39.899	0.257	-0.510	0.000
0.300	39.889	0.257	-0.510	0.000
0.300	39.889	0.257	-0.510	0.000
0.300	39.868	0.257	-0.510	0.000
0.300	39.899	0.257	-0.510	0.000
0.300	39.879	0.257	-0.510	0.000
0.300	39.868	0.257	-0.510	0.000
0.300	39.858	0.257	-0.510	0.000
0.300	39.879	0.257	-0.510	0.000
0.300	39.848	0.260	-0.507	0.000
0.300	39.837	0.257	-0.510	0.000
0.300	39.837	0.260	-0.507	0.000
0.300	39.837	0.260	-0.507	0.000
0.300	39.816	0.260	-0.507	0.000
0.300	39.837	0.257	-0.510	0.000
0.300	39.827	0.259	-0.509	0.000
0.300	39.806	0.259	-0.509	0.000
0.300	39.796	0.262	-0.505	0.000
0.300	39.785	0.260	-0.507	0.000
0.300	39.785	0.260	-0.507	0.000
0.300	39.754	0.260	-0.507	0.000
0.300	39.754	0.259	-0.509	0.000
0.300	39.754	0.260	-0.507	0.000
0.300	39.733	0.260	-0.507	0.000
0.300	39.744	0.260	-0.507	0.000
0.300	39.733	0.260	-0.507	0.000
0.300	39.723	0.260	-0.507	0.000
0.300	39.733	0.262	-0.505	0.000
0.300	39.702	0.260	-0.507	0.000
0.300	39.713	0.263	-0.503	0.000
0.300	39.682	0.260	-0.507	0.000
0.300	39.671	0.260	-0.507	0.000
0.300	39.692	0.260	-0.507	0.000
0.300	39.661	0.262	-0.505	0.000
0.300	39.671	0.260	-0.507	0.000
0.300	39.640	0.262	-0.505	0.000
0.300	39.640	0.263	-0.503	0.000
0.300	39.650	0.263	-0.503	0.000
0.300	39.619	0.262	-0.505	0.000
0.300	39.619	0.263	-0.503	0.000
0.300	39.609	0.263	-0.503	0.000
0.300	39.599	0.263	-0.503	0.000
0.300	39.599	0.262	-0.505	0.000
0.300	39.599	0.262	-0.505	0.000
0.300	39.599	0.262	-0.505	0.000
0.300	39.588	0.266	-0.500	0.000
0.300	39.588	0.265	-0.502	0.000
0.300	39.578	0.262	-0.505	0.000
0.300	39.578	0.263	-0.503	0.000
0.300	39.557	0.263	-0.503	0.000
0.300	39.547	0.265	-0.502	0.000
0.300	39.495	0.263	-0.503	0.000
0.300	39.526	0.266	-0.500	0.000
0.300	39.526	0.265	-0.502	0.000
0.300	39.516	0.267	-0.498	0.000
0.300	39.495	0.266	-0.500	0.000
0.300	39.484	0.265	-0.502	0.000
0.300	39.474	0.266	-0.500	0.000
0.300	39.464	0.263	-0.503	0.000
0.300	39.453	0.266	-0.500	0.000
0.300	39.453	0.267	-0.498	0.000
0.300	39.453	0.265	-0.502	0.000
0.300	39.443	0.265	-0.502	0.000
0.300	39.453	0.267	-0.498	0.000
0.300	39.433	0.266	-0.500	0.000
0.300	39.443	0.266	-0.500	0.000
0.300	39.443	0.266	-0.500	0.000
0.300	39.422	0.266	-0.500	0.000
0.300	39.412	0.266	-0.500	0.000
0.300	39.391	0.267	-0.498	0.000
0.300	39.391	0.269	-0.496	0.000
0.300	39.370	0.269	-0.496	0.000
0.300	39.370	0.267	-0.498	0.000
0.300	39.350	0.266	-0.500	0.000
0.300	39.339	0.267	-0.498	0.000
0.300	39.339	0.272	-0.493	0.000
0.300	39.360	0.269	-0.496	0.000
0.300	39.360	0.270	-0.495	0.000
0.300	39.350	0.269	-0.496	0.000
0.300	39.339	0.270	-0.495	0.000
0.300	39.360	0.272	-0.493	0.000
0.300	39.360	0.272	-0.493	0.000
0.300	39.350	0.272	-0.493	0.000
0.300	39.339	0.272	-0.493	0.000
0.300	39.360	0.272	-0.493	0.000
0.300	39.360	0.272	-0.493	0.000
0.300	39.360	0.272	-0.493	0.000
0.300	39.329	0.272	-0.493	0.000
0.300	39.329	0.272	-0.493	0.000
0.300	39.318	0.272	-0.493	0.000
0.300	39.277	0.273	-0.491	0.000
0.300	39.215	0.273	-0.491	0.000
0.300	39.204	0.275	-0.490	0.000
0.300	39.173	0.272	-0.493	0.000
0.300	39.142	0.273	-0.491	0.000
0.300	39.121	0.272	-0.493	0.000
0.300	39.132	0.272	-0.493	0.000
0.300	39.111	0.273	-0.491	0.000
0.300	39.101	0.272	-0.493	0.000
0.300	39.069	0.275	-0.490	0.000
0.300	39.069	0.272	-0.493	0.000
0.300	39.069	0.275	-0.490	0.000
0.300	39.059	0.275	-0.490	0.000
0.300	39.049	0.275	-0.490	0.000
0.300	39.018	0.275	-0.490	0.000
0.300	39.049	0.273	-0.491	0.000
0.300	39.028	0.273	-0.491	0.000
0.300	38.997	0.273	-0.491	0.000
0.300	38.976	0.275	-0.490	0.000
0.300	38.955	0.273	-0.491	0.000
0.300	38.945	0.275	-0.490	0.000
0.300	38.934	0.275	-0.490	0.000
0.300	38.934	0.278	-0.486	0.000
0.300	38.934	0.276	-0.488	0.000
0.300	38.914	0.275	-0.490	0.000
0.300	38.893	0.275	-0.490	0.000
0.300	38.893	0.276	-0.488	0.000
0.300	38.883	0.276	-0.488	0.000
0.300	38.893	0.278	-0.486	0.000
0.300	38.883	0.276	-0.488	0.000
0.300	38.883	0.278	-0.486	0.000
0.300	38.872	0.276	-0.488	0.000
0.300	38.872	0.278	-0.486	0.000
0.300	38.872	0.276	-0.488	0.000
0.300	38.883	0.278	-0.486	0.000
0.300	38.872	0.278	-0.486	0.000
0.300	38.789	0.278	-0.486	0.000
0.300	38.800	0.278	-0.486	0.000
0.300	38.800	0.278	-0.486	0.000
0.300	38.800	0.278	-0.486	0.000
0.300	38.779	0.278	-0.486	0.000
0.300	38.758	0.278	-0.486	0.000
0.300	38.748	0.276	-0.488	0.000
0.300	38.768	0.278	-0.486	0.000
0.300	38.758	0.278	-0.486	0.000
0.300	38.758	0.276	-0.488	0.000
0.300	38.768	0.278	-0.486	0.000
0.300	38.768	0.281	-0.483	0.000
0.300	38.758	0.281	-0.483	0.000
0.300	38.758	0.278	-0.486	0.000
0.300	38.758	0.281	-0.483	0.000
0.300	38.758	0.278	-0.486	0.000
0.300	38.748	0.281	-0.483	0.000
0.300	38.748	0.281	-0.483	0.000
0.300	38.717	0.279	-0.484	0.000
0.300	38.665	0.279	-0.484	0.000
0.300	38.623	0.281	-0.483	0.000
