ref	ball_pos	gear_angle	motor_voltage	zero
-0.700	4.336	-0.148	0.754	0.000
-0.700	4.336	-0.149	0.753	0.000
-0.700	4.336	-0.152	0.749	0.000
-0.700	4.336	-0.158	0.742	0.000
-0.700	4.333	-0.160	0.741	0.000
-0.700	4.336	-0.164	0.735	0.000
-0.700	4.333	-0.166	0.734	0.000
-0.700	4.336	-0.169	0.730	0.000
-0.700	4.336	-0.172	0.727	0.000
-0.700	4.336	-0.178	0.720	0.000
-0.700	4.336	-0.180	0.716	0.000
-0.700	4.336	-0.183	0.713	0.000
-0.700	4.336	-0.185	0.711	0.000
-0.700	4.333	-0.191	0.704	0.000
-0.700	4.336	-0.192	0.702	0.000
-0.700	4.336	-0.197	0.697	0.000
-0.700	4.336	-0.198	0.695	0.000
-0.700	4.331	-0.203	0.690	0.000
-0.700	4.336	-0.203	0.690	0.000
-0.700	4.336	-0.207	0.685	0.000
-0.700	4.333	-0.212	0.680	0.000
-0.700	4.336	-0.213	0.678	0.000
-0.700	4.336	-0.214	0.676	0.000
-0.700	4.336	-0.219	0.671	0.000
-0.700	4.336	-0.220	0.669	0.000
-0.700	4.336	-0.226	0.662	0.000
-0.700	4.333	-0.228	0.661	0.000
-0.700	4.336	-0.231	0.657	0.000
-0.700	4.336	-0.232	0.655	0.000
-0.700	4.333	-0.238	0.649	0.000
-0.700	4.336	-0.238	0.649	0.000
-0.700	4.336	-0.241	0.645	0.000
-0.700	4.336	-0.244	0.642	0.000
-0.700	4.336	-0.247	0.638	0.000
-0.700	4.336	-0.250	0.635	0.000
-0.700	4.333	-0.251	0.633	0.000
-0.700	4.336	-0.254	0.629	0.000
-0.700	4.336	-0.257	0.626	0.000
-0.700	4.336	-0.263	0.619	0.000
-0.700	4.336	-0.263	0.619	0.000
-0.700	4.336	-0.266	0.616	0.000
-0.700	4.336	-0.268	0.614	0.000
-0.700	4.336	-0.271	0.610	0.000
-0.700	4.336	-0.272	0.609	0.000
-0.700	4.336	-0.277	0.603	0.000
-0.700	4.336	-0.278	0.602	0.000
-0.700	4.336	-0.281	0.598	0.000
-0.700	4.336	-0.284	0.595	0.000
-0.700	4.331	-0.285	0.593	0.000
-0.700	4.336	-0.290	0.588	0.000
-0.700	4.336	-0.290	0.588	0.000
-0.700	4.336	-0.293	0.584	0.000
-0.700	4.336	-0.299	0.577	0.000
-0.700	4.336	-0.299	0.577	0.000
-0.700	4.336	-0.302	0.574	0.000
-0.700	4.336	-0.305	0.570	0.000
-0.700	4.336	-0.306	0.569	0.000
-0.700	4.333	-0.309	0.565	0.000
-0.700	4.336	-0.311	0.563	0.000
-0.700	4.336	-0.314	0.560	0.000
-0.700	4.336	-0.318	0.555	0.000
-0.700	4.333	-0.319	0.553	0.000
-0.700	4.333	-0.321	0.551	0.000
-0.700	4.333	-0.325	0.546	0.000
-0.700	4.336	-0.327	0.544	0.000
-0.700	4.333	-0.328	0.543	0.000
-0.700	4.336	-0.331	0.539	0.000
-0.700	4.336	-0.333	0.537	0.000
-0.700	4.336	-0.337	0.532	0.000
-0.700	4.336	-0.337	0.532	0.000
-0.700	4.338	-0.340	0.529	0.000
-0.700	4.336	-0.342	0.527	0.000
-0.700	4.333	-0.345	0.524	0.000
-0.700	4.336	-0.346	0.522	0.000
-0.700	4.333	-0.348	0.520	0.000
-0.700	4.336	-0.350	0.517	0.000
-0.700	4.336	-0.352	0.515	0.000
-0.700	4.336	-0.356	0.510	0.000
-0.700	4.336	-0.356	0.510	0.000
-0.700	4.336	-0.359	0.506	0.000
-0.700	4.336	-0.362	0.503	0.000
-0.700	4.336	-0.362	0.503	0.000
-0.700	4.336	-0.367	0.497	0.000
-0.700	4.336	-0.370	0.494	0.000
-0.700	4.336	-0.370	0.494	0.000
-0.700	4.336	-0.371	0.492	0.000
-0.700	4.333	-0.376	0.487	0.000
-0.700	4.336	-0.377	0.485	0.000
-0.700	4.336	-0.380	0.482	0.000
-0.700	4.333	-0.382	0.480	0.000
-0.700	4.331	-0.382	0.480	0.000
-0.700	4.336	-0.384	0.477	0.000
-0.700	4.336	-0.387	0.473	0.000
-0.700	4.333	-0.389	0.471	0.000
-0.700	4.333	-0.392	0.468	0.000
-0.700	4.336	-0.392	0.468	0.000
-0.700	4.336	-0.395	0.464	0.000
-0.700	4.336	-0.396	0.463	0.000
-0.700	4.336	-0.396	0.463	0.000
-0.700	4.336	-0.401	0.458	0.000
-0.700	4.336	-0.404	0.454	0.000
-0.700	4.333	-0.404	0.454	0.000
-0.700	4.336	-0.405	0.452	0.000
-0.700	4.336	-0.408	0.449	0.000
-0.700	4.336	-0.410	0.447	0.000
-0.700	4.336	-0.411	0.445	0.000
-0.700	4.336	-0.413	0.444	0.000
-0.700	4.336	-0.416	0.440	0.000
-0.700	4.333	-0.418	0.437	0.000
-0.700	4.336	-0.418	0.437	0.000
-0.700	4.336	-0.420	0.435	0.000
-0.700	4.336	-0.421	0.433	0.000
-0.700	4.336	-0.423	0.431	0.000
-0.700	4.331	-0.426	0.428	0.000
-0.700	4.336	-0.427	0.426	0.000
-0.700	4.336	-0.429	0.425	0.000
-0.700	4.336	-0.430	0.423	0.000
-0.700	4.336	-0.430	0.423	0.000
-0.700	4.331	-0.433	0.419	0.000
-0.700	4.336	-0.436	0.416	0.000
-0.700	4.333	-0.436	0.416	0.000
-0.700	4.336	-0.439	0.412	0.000
-0.700	4.336	-0.439	0.412	0.000
-0.700	4.336	-0.442	0.409	0.000
-0.700	4.333	-0.442	0.409	0.000
-0.700	4.333	-0.445	0.405	0.000
-0.700	4.338	-0.447	0.404	0.000
-0.700	4.336	-0.447	0.404	0.000
-0.700	4.336	-0.451	0.398	0.000
-0.700	4.333	-0.451	0.398	0.000
-0.700	4.333	-0.452	0.397	0.000
-0.700	4.336	-0.454	0.395	0.000
-0.700	4.336	-0.457	0.392	0.000
-0.700	4.333	-0.457	0.392	0.000
-0.700	4.336	-0.458	0.390	0.000
-0.700	4.336	-0.460	0.388	0.000
-0.700	4.336	-0.461	0.386	0.000
-0.700	4.336	-0.463	0.385	0.000
-0.700	4.333	-0.464	0.383	0.000
-0.700	4.333	-0.467	0.379	0.000
-0.700	4.336	-0.467	0.379	0.000
-0.700	4.336	-0.469	0.378	0.000
-0.700	4.336	-0.469	0.378	0.000
-0.700	4.333	-0.473	0.372	0.000
-0.700	4.336	-0.475	0.371	0.000
-0.700	4.336	-0.475	0.371	0.000
-0.700	4.336	-0.476	0.369	0.000
-0.700	4.336	-0.478	0.367	0.000
-0.700	4.336	-0.479	0.365	0.000
-0.700	4.336	-0.482	0.362	0.000
-0.700	4.336	-0.482	0.362	0.000
-0.700	4.336	-0.487	0.357	0.000
-0.700	4.336	-0.487	0.357	0.000
-0.700	4.336	-0.487	0.357	0.000
-0.700	4.336	-0.488	0.355	0.000
-0.700	4.336	-0.489	0.353	0.000
-0.700	4.336	-0.491	0.352	0.000
-0.700	4.336	-0.491	0.352	0.000
-0.700	4.333	-0.494	0.348	0.000
-0.700	4.336	-0.494	0.348	0.000
-0.700	4.336	-0.495	0.346	0.000
-0.700	4.336	-0.498	0.343	0.000
-0.700	4.336	-0.498	0.343	0.000
-0.700	4.336	-0.501	0.339	0.000
-0.700	4.336	-0.501	0.339	0.000
-0.700	4.336	-0.501	0.339	0.000
-0.700	4.336	-0.503	0.338	0.000
-0.700	4.336	-0.503	0.338	0.000
-0.700	4.336	-0.506	0.334	0.000
-0.700	4.336	-0.509	0.331	0.000
-0.700	4.336	-0.510	0.329	0.000
-0.700	4.333	-0.510	0.329	0.000
-0.700	4.336	-0.513	0.326	0.000
-0.700	4.336	-0.512	0.327	0.000
-0.700	4.336	-0.513	0.326	0.000
-0.700	4.336	-0.513	0.326	0.000
-0.700	4.336	-0.516	0.322	0.000
-0.700	4.336	-0.516	0.322	0.000
-0.700	4.336	-0.518	0.320	0.000
-0.700	4.336	-0.518	0.320	0.000
-0.700	4.336	-0.522	0.315	0.000
-0.700	4.336	-0.522	0.315	0.000
-0.700	4.336	-0.522	0.315	0.000
-0.700	4.336	-0.523	0.313	0.000
-0.700	4.333	-0.526	0.310	0.000
-0.700	4.338	-0.526	0.310	0.000
-0.700	4.336	-0.528	0.308	0.000
-0.700	4.336	-0.529	0.306	0.000
-0.700	4.336	-0.529	0.306	0.000
-0.700	4.336	-0.531	0.305	0.000
-0.700	4.333	-0.532	0.303	0.000
-0.700	4.336	-0.534	0.301	0.000
-0.700	4.336	-0.534	0.301	0.000
-0.700	4.336	-0.534	0.301	0.000
-0.700	4.336	-0.535	0.299	0.000
-0.700	4.336	-0.537	0.298	0.000
-0.700	4.333	-0.538	0.296	0.000
-0.700	4.336	-0.538	0.296	0.000
-0.700	4.336	-0.540	0.294	0.000
-0.700	4.336	-0.541	0.293	0.000
-0.700	4.336	-0.541	0.293	0.000
-0.700	4.338	-0.543	0.291	0.000
-0.700	4.336	-0.543	0.291	0.000
-0.700	4.333	-0.546	0.287	0.000
-0.700	4.336	-0.546	0.287	0.000
-0.700	4.338	-0.547	0.286	0.000
-0.700	4.338	-0.549	0.284	0.000
-0.700	4.336	-0.549	0.284	0.000
-0.700	4.336	-0.550	0.282	0.000
-0.700	4.336	-0.552	0.280	0.000
-0.700	4.336	-0.553	0.279	0.000
-0.700	4.336	-0.553	0.279	0.000
-0.700	4.333	-0.555	0.277	0.000
-0.700	4.336	-0.556	0.275	0.000
-0.700	4.338	-0.557	0.273	0.000
-0.700	4.336	-0.557	0.273	0.000
-0.700	4.338	-0.559	0.272	0.000
-0.700	4.336	-0.559	0.272	0.000
-0.700	4.338	-0.560	0.270	0.000
-0.700	4.336	-0.560	0.270	0.000
-0.700	4.336	-0.560	0.270	0.000
-0.700	4.336	-0.562	0.268	0.000
-0.700	4.336	-0.563	0.266	0.000
-0.700	4.336	-0.563	0.266	0.000
-0.700	4.336	-0.563	0.266	0.000
-0.700	4.336	-0.566	0.263	0.000
-0.700	4.336	-0.566	0.263	0.000
-0.700	4.338	-0.569	0.260	0.000
-0.700	4.336	-0.569	0.260	0.000
-0.700	4.336	-0.569	0.260	0.000
-0.700	4.333	-0.571	0.258	0.000
-0.700	4.336	-0.574	0.254	0.000
-0.700	4.338	-0.572	0.256	0.000
-0.700	4.336	-0.574	0.254	0.000
-0.700	4.336	-0.574	0.254	0.000
-0.700	4.336	-0.575	0.253	0.000
-0.700	4.336	-0.577	0.251	0.000
-0.700	4.336	-0.578	0.249	0.000
-0.700	4.338	-0.578	0.249	0.000
-0.700	4.336	-0.580	0.247	0.000
-0.700	4.336	-0.581	0.246	0.000
-0.700	4.331	-0.581	0.246	0.000
-0.700	4.338	-0.581	0.246	0.000
-0.700	4.336	-0.581	0.246	0.000
-0.700	4.336	-0.583	0.244	0.000
-0.700	4.341	-0.584	0.242	0.000
-0.700	4.336	-0.586	0.240	0.000
-0.700	4.336	-0.584	0.242	0.000
-0.700	4.338	-0.586	0.240	0.000
-0.700	4.336	-0.586	0.240	0.000
-0.700	4.338	-0.586	0.240	0.000
-0.700	4.336	-0.587	0.239	0.000
-0.700	4.336	-0.589	0.237	0.000
-0.700	4.336	-0.590	0.235	0.000
-0.700	4.341	-0.590	0.235	0.000
-0.700	4.336	-0.590	0.235	0.000
-0.700	4.336	-0.593	0.232	0.000
-0.700	4.336	-0.593	0.232	0.000
-0.700	4.336	-0.593	0.232	0.000
-0.700	4.336	-0.593	0.232	0.000
-0.700	4.336	-0.596	0.228	0.000
-0.700	4.336	-0.594	0.230	0.000
-0.700	4.336	-0.594	0.230	0.000
-0.700	4.336	-0.596	0.228	0.000
-0.700	4.336	-0.596	0.228	0.000
-0.700	4.336	-0.596	0.228	0.000
-0.700	4.336	-0.599	0.225	0.000
-0.700	4.336	-0.597	0.227	0.000
-0.700	4.336	-0.599	0.225	0.000
-0.700	4.336	-0.602	0.221	0.000
-0.700	4.336	-0.599	0.225	0.000
-0.700	4.338	-0.602	0.221	0.000
-0.700	4.341	-0.602	0.221	0.000
-0.700	4.336	-0.603	0.220	0.000
-0.700	4.338	-0.603	0.220	0.000
-0.700	4.338	-0.605	0.218	0.000
-0.700	4.336	-0.605	0.218	0.000
-0.700	4.336	-0.605	0.218	0.000
-0.700	4.333	-0.608	0.214	0.000
-0.700	4.338	-0.605	0.218	0.000
-0.700	4.336	-0.606	0.216	0.000
-0.700	4.336	-0.608	0.214	0.000
-0.700	4.336	-0.609	0.213	0.000
-0.700	4.336	-0.609	0.213	0.000
-0.700	4.336	-0.609	0.213	0.000
-0.700	4.338	-0.609	0.213	0.000
-0.700	4.341	-0.612	0.209	0.000
-0.700	4.338	-0.612	0.209	0.000
-0.700	4.336	-0.611	0.211	0.000
-0.700	4.336	-0.611	0.211	0.000
-0.700	4.336	-0.612	0.209	0.000
-0.700	4.341	-0.612	0.209	0.000
-0.700	4.336	-0.617	0.204	0.000
-0.700	4.336	-0.617	0.204	0.000
-0.700	4.341	-0.617	0.204	0.000
-0.700	4.341	-0.617	0.204	0.000
-0.700	4.338	-0.615	0.206	0.000
-0.700	4.338	-0.618	0.202	0.000
-0.700	4.336	-0.618	0.202	0.000
-0.700	4.338	-0.617	0.204	0.000
-0.700	4.338	-0.618	0.202	0.000
-0.700	4.341	-0.618	0.202	0.000
-0.700	4.336	-0.618	0.202	0.000
-0.700	4.336	-0.620	0.200	0.000
-0.700	4.336	-0.623	0.197	0.000
-0.700	4.336	-0.621	0.199	0.000
-0.700	4.336	-0.621	0.199	0.000
-0.700	4.336	-0.623	0.197	0.000
-0.700	4.341	-0.623	0.197	0.000
-0.700	4.336	-0.623	0.197	0.000
-0.700	4.336	-0.621	0.199	0.000
-0.700	4.336	-0.624	0.195	0.000
-0.700	4.336	-0.625	0.194	0.000
-0.700	4.336	-0.625	0.194	0.000
-0.700	4.333	-0.625	0.194	0.000
-0.700	4.336	-0.627	0.192	0.000
-0.700	4.336	-0.627	0.192	0.000
-0.700	4.336	-0.628	0.190	0.000
-0.700	4.336	-0.628	0.190	0.000
-0.700	4.338	-0.627	0.192	0.000
-0.700	4.336	-0.631	0.187	0.000
-0.700	4.336	-0.628	0.190	0.000
-0.700	4.336	-0.630	0.188	0.000
-0.700	4.336	-0.630	0.188	0.000
-0.700	4.336	-0.630	0.188	0.000
-0.700	4.336	-0.631	0.187	0.000
-0.700	4.338	-0.631	0.187	0.000
-0.700	4.336	-0.633	0.185	0.000
-0.700	4.336	-0.633	0.185	0.000
-0.700	4.336	-0.633	0.185	0.000
-0.700	4.341	-0.634	0.183	0.000
-0.700	4.341	-0.633	0.185	0.000
-0.700	4.333	-0.634	0.183	0.000
-0.700	4.336	-0.634	0.183	0.000
-0.700	4.336	-0.636	0.181	0.000
-0.700	4.336	-0.634	0.183	0.000
-0.700	4.336	-0.634	0.183	0.000
-0.700	4.336	-0.639	0.178	0.000
-0.700	4.338	-0.637	0.180	0.000
-0.700	4.338	-0.637	0.180	0.000
-0.700	4.336	-0.639	0.178	0.000
-0.700	4.336	-0.637	0.180	0.000
-0.700	4.336	-0.640	0.176	0.000
-0.700	4.336	-0.640	0.176	0.000
-0.700	4.336	-0.640	0.176	0.000
-0.700	4.336	-0.639	0.178	0.000
-0.700	4.333	-0.640	0.176	0.000
0.700	4.336	-0.642	-1.682	0.000
0.700	4.341	-0.645	-1.686	0.000
0.700	4.343	-0.645	-1.686	0.000
0.700	4.341	-0.643	-1.684	0.000
0.700	4.341	-0.645	-1.686	0.000
0.700	4.341	-0.643	-1.684	0.000
0.700	4.343	-0.637	-1.677	0.000
0.700	4.338	-0.631	-1.670	0.000
0.700	4.341	-0.627	-1.665	0.000
0.700	4.343	-0.623	-1.660	0.000
0.700	4.338	-0.618	-1.654	0.000
0.700	4.338	-0.611	-1.646	0.000
0.700	4.343	-0.605	-1.639	0.000
0.700	4.341	-0.599	-1.632	0.000
0.700	4.341	-0.593	-1.625	0.000
0.700	4.341	-0.584	-1.614	0.000
0.700	4.338	-0.580	-1.609	0.000
0.700	4.341	-0.575	-1.604	0.000
0.700	4.338	-0.566	-1.594	0.000
0.700	4.341	-0.559	-1.585	0.000
0.700	4.341	-0.550	-1.574	0.000
0.700	4.341	-0.544	-1.567	0.000
0.700	4.341	-0.537	-1.559	0.000
0.700	4.338	-0.531	-1.552	0.000
0.700	4.343	-0.522	-1.541	0.000
0.700	4.338	-0.516	-1.534	0.000
0.700	4.341	-0.507	-1.524	0.000
0.700	4.338	-0.501	-1.517	0.000
0.700	4.338	-0.494	-1.508	0.000
0.700	4.341	-0.488	-1.501	0.000
0.700	4.343	-0.479	-1.491	0.000
0.700	4.341	-0.475	-1.486	0.000
0.700	4.341	-0.466	-1.475	0.000
0.700	4.341	-0.460	-1.468	0.000
0.700	4.338	-0.454	-1.462	0.000
0.700	4.341	-0.445	-1.451	0.000
0.700	4.338	-0.438	-1.442	0.000
0.700	4.343	-0.433	-1.437	0.000
0.700	4.341	-0.423	-1.425	0.000
0.700	4.341	-0.418	-1.420	0.000
0.700	4.341	-0.410	-1.409	0.000
0.700	4.341	-0.404	-1.402	0.000
0.700	4.343	-0.396	-1.394	0.000
0.700	4.341	-0.389	-1.385	0.000
0.700	4.341	-0.384	-1.380	0.000
0.700	4.341	-0.379	-1.373	0.000
0.700	4.343	-0.371	-1.364	0.000
0.700	4.341	-0.364	-1.356	0.000
0.700	4.341	-0.358	-1.349	0.000
0.700	4.341	-0.350	-1.340	0.000
0.700	4.343	-0.345	-1.333	0.000
0.700	4.343	-0.340	-1.328	0.000
0.700	4.343	-0.333	-1.319	0.000
0.700	4.338	-0.324	-1.309	0.000
0.700	4.338	-0.318	-1.302	0.000
0.700	4.341	-0.315	-1.298	0.000
0.700	4.341	-0.306	-1.288	0.000
0.700	4.343	-0.300	-1.281	0.000
0.700	4.343	-0.294	-1.274	0.000
0.700	4.343	-0.288	-1.267	0.000
0.700	4.343	-0.282	-1.260	0.000
0.700	4.341	-0.275	-1.251	0.000
0.700	4.341	-0.271	-1.246	0.000
0.700	4.343	-0.263	-1.238	0.000
0.700	4.343	-0.259	-1.232	0.000
0.700	4.341	-0.251	-1.224	0.000
0.700	4.343	-0.247	-1.218	0.000
0.700	4.343	-0.240	-1.210	0.000
0.700	4.343	-0.234	-1.203	0.000
0.700	4.341	-0.229	-1.198	0.000
0.700	4.341	-0.222	-1.189	0.000
0.700	4.343	-0.217	-1.184	0.000
0.700	4.343	-0.212	-1.177	0.000
0.700	4.343	-0.206	-1.170	0.000
0.700	4.341	-0.201	-1.165	0.000
0.700	4.341	-0.195	-1.158	0.000
0.700	4.341	-0.188	-1.149	0.000
0.700	4.341	-0.183	-1.144	0.000
0.700	4.343	-0.179	-1.139	0.000
0.700	4.341	-0.173	-1.132	0.000
0.700	4.341	-0.170	-1.128	0.000
0.700	4.343	-0.163	-1.119	0.000
0.700	4.343	-0.157	-1.112	0.000
0.700	4.343	-0.152	-1.107	0.000
0.700	4.341	-0.148	-1.102	0.000
0.700	4.338	-0.141	-1.093	0.000
0.700	4.343	-0.135	-1.086	0.000
0.700	4.343	-0.132	-1.083	0.000
0.700	4.341	-0.126	-1.076	0.000
0.700	4.338	-0.120	-1.069	0.000
0.700	4.338	-0.115	-1.064	0.000
0.700	4.341	-0.111	-1.059	0.000
0.700	4.343	-0.107	-1.053	0.000
0.700	4.343	-0.101	-1.046	0.000
0.700	4.341	-0.096	-1.041	0.000
0.700	4.341	-0.092	-1.036	0.000
0.700	4.343	-0.086	-1.029	0.000
0.700	4.343	-0.081	-1.024	0.000
0.700	4.343	-0.077	-1.019	0.000
0.700	4.343	-0.073	-1.013	0.000
0.700	4.343	-0.065	-1.005	0.000
0.700	4.343	-0.061	-1.000	0.000
0.700	4.343	-0.056	-0.994	0.000
0.700	4.341	-0.052	-0.989	0.000
0.700	4.341	-0.049	-0.986	0.000
0.700	4.343	-0.042	-0.977	0.000
0.700	4.343	-0.039	-0.974	0.000
0.700	4.341	-0.033	-0.967	0.000
0.700	4.343	-0.030	-0.963	0.000
0.700	4.341	-0.024	-0.956	0.000
0.700	4.341	-0.018	-0.949	0.000
0.700	4.343	-0.015	-0.946	0.000
0.700	4.343	-0.010	-0.941	0.000
0.700	4.343	-0.006	-0.935	0.000
0.700	4.343	-0.002	-0.930	0.000
0.700	4.343	0.003	-0.925	0.000
0.700	4.343	0.007	-0.920	0.000
0.700	4.341	0.013	-0.913	0.000
0.700	4.341	0.016	-0.909	0.000
0.700	4.343	0.022	-0.902	0.000
0.700	4.346	0.025	-0.899	0.000
0.700	4.346	0.028	-0.895	0.000
0.700	4.343	0.034	-0.888	0.000
0.700	4.343	0.037	-0.885	0.000
0.700	4.343	0.043	-0.878	0.000
0.700	4.343	0.047	-0.873	0.000
0.700	4.343	0.053	-0.866	0.000
0.700	4.346	0.056	-0.862	0.000
0.700	4.343	0.061	-0.857	0.000
0.700	4.346	0.065	-0.852	0.000
0.700	4.343	0.066	-0.850	0.000
0.700	4.346	0.072	-0.843	0.000
0.700	4.343	0.075	-0.840	0.000
0.700	4.341	0.078	-0.836	0.000
0.700	4.346	0.084	-0.829	0.000
0.700	4.343	0.089	-0.824	0.000
0.700	4.341	0.093	-0.819	0.000
0.700	4.343	0.096	-0.816	0.000
0.700	4.346	0.100	-0.810	0.000
0.700	4.341	0.103	-0.807	0.000
0.700	4.343	0.108	-0.802	0.000
0.700	4.343	0.112	-0.796	0.000
0.700	4.343	0.117	-0.791	0.000
0.700	4.343	0.118	-0.789	0.000
0.700	4.343	0.124	-0.783	0.000
0.700	4.341	0.126	-0.781	0.000
0.700	4.343	0.130	-0.776	0.000
0.700	4.343	0.133	-0.772	0.000
0.700	4.341	0.137	-0.767	0.000
0.700	4.343	0.142	-0.762	0.000
0.700	4.343	0.145	-0.758	0.000
0.700	4.341	0.149	-0.753	0.000
0.700	4.343	0.151	-0.751	0.000
0.700	4.341	0.157	-0.744	0.000
0.700	4.341	0.161	-0.739	0.000
0.700	4.343	0.161	-0.739	0.000
0.700	4.346	0.165	-0.734	0.000
0.700	4.343	0.168	-0.730	0.000
0.700	4.338	0.173	-0.725	0.000
0.700	4.341	0.176	-0.722	0.000
0.700	4.341	0.180	-0.717	0.000
0.700	4.343	0.183	-0.713	0.000
0.700	4.343	0.186	-0.710	0.000
0.700	4.341	0.189	-0.706	0.000
0.700	4.343	0.195	-0.699	0.000
0.700	4.343	0.197	-0.697	0.000
0.700	4.343	0.199	-0.694	0.000
0.700	4.343	0.202	-0.690	0.000
0.700	4.343	0.207	-0.685	0.000
0.700	4.341	0.208	-0.684	0.000
0.700	4.343	0.211	-0.680	0.000
0.700	4.338	0.214	-0.677	0.000
0.700	4.341	0.220	-0.670	0.000
0.700	4.343	0.223	-0.666	0.000
0.700	4.343	0.223	-0.666	0.000
0.700	4.346	0.229	-0.659	0.000
0.700	4.341	0.231	-0.657	0.000
0.700	4.341	0.235	-0.652	0.000
0.700	4.343	0.238	-0.649	0.000
0.700	4.343	0.241	-0.645	0.000
0.700	4.343	0.244	-0.642	0.000
0.700	4.343	0.244	-0.642	0.000
0.700	4.341	0.250	-0.635	0.000
0.700	4.343	0.250	-0.635	0.000
0.700	4.343	0.254	-0.630	0.000
0.700	4.341	0.257	-0.626	0.000
0.700	4.341	0.262	-0.621	0.000
0.700	4.341	0.263	-0.619	0.000
0.700	4.346	0.266	-0.616	0.000
0.700	4.346	0.267	-0.614	0.000
0.700	4.343	0.272	-0.609	0.000
0.700	4.343	0.273	-0.607	0.000
0.700	4.343	0.276	-0.604	0.000
0.700	4.343	0.281	-0.598	0.000
0.700	4.341	0.282	-0.597	0.000
0.700	4.338	0.287	-0.591	0.000
0.700	4.346	0.290	-0.588	0.000
0.700	4.341	0.291	-0.586	0.000
0.700	4.343	0.294	-0.583	0.000
0.700	4.343	0.297	-0.579	0.000
0.700	4.341	0.297	-0.579	0.000
0.700	4.343	0.301	-0.574	0.000
0.700	4.343	0.304	-0.571	0.000
0.700	4.341	0.306	-0.569	0.000
0.700	4.343	0.310	-0.564	0.000
0.700	4.343	0.312	-0.562	0.000
0.700	4.341	0.315	-0.558	0.000
0.700	4.343	0.316	-0.557	0.000
0.700	4.343	0.319	-0.553	0.000
0.700	4.343	0.321	-0.552	0.000
0.700	4.343	0.324	-0.548	0.000
0.700	4.338	0.328	-0.543	0.000
0.700	4.341	0.328	-0.543	0.000
0.700	4.341	0.330	-0.541	0.000
0.700	4.343	0.334	-0.536	0.000
0.700	4.341	0.335	-0.534	0.000
0.700	4.341	0.337	-0.532	0.000
0.700	4.343	0.338	-0.531	0.000
0.700	4.341	0.341	-0.527	0.000
0.700	4.343	0.344	-0.524	0.000
0.700	4.341	0.346	-0.522	0.000
0.700	4.341	0.349	-0.519	0.000
0.700	4.343	0.352	-0.515	0.000
0.700	4.343	0.352	-0.515	0.000
0.700	4.341	0.356	-0.510	0.000
0.700	4.341	0.358	-0.508	0.000
0.700	4.346	0.359	-0.506	0.000
0.700	4.338	0.361	-0.505	0.000
0.700	4.341	0.364	-0.501	0.000
0.700	4.338	0.365	-0.499	0.000
0.700	4.343	0.368	-0.496	0.000
0.700	4.341	0.369	-0.494	0.000
0.700	4.343	0.371	-0.493	0.000
0.700	4.341	0.375	-0.487	0.000
0.700	4.343	0.377	-0.486	0.000
0.700	4.343	0.378	-0.484	0.000
0.700	4.341	0.380	-0.482	0.000
0.700	4.341	0.384	-0.477	0.000
0.700	4.341	0.386	-0.475	0.000
0.700	4.343	0.387	-0.473	0.000
0.700	4.343	0.389	-0.472	0.000
0.700	4.343	0.392	-0.468	0.000
0.700	4.341	0.393	-0.466	0.000
0.700	4.338	0.396	-0.463	0.000
0.700	4.343	0.398	-0.461	0.000
0.700	4.343	0.401	-0.458	0.000
0.700	4.343	0.401	-0.458	0.000
0.700	4.338	0.405	-0.453	0.000
0.700	4.343	0.405	-0.453	0.000
0.700	4.338	0.408	-0.449	0.000
0.700	4.343	0.409	-0.447	0.000
0.700	4.341	0.411	-0.446	0.000
0.700	4.343	0.412	-0.444	0.000
0.700	4.341	0.415	-0.440	0.000
0.700	4.343	0.418	-0.437	0.000
0.700	4.341	0.420	-0.435	0.000
0.700	4.343	0.421	-0.433	0.000
0.700	4.341	0.421	-0.433	0.000
0.700	4.341	0.424	-0.430	0.000
0.700	4.343	0.427	-0.427	0.000
0.700	4.343	0.427	-0.427	0.000
0.700	4.341	0.432	-0.421	0.000
0.700	4.341	0.433	-0.420	0.000
0.700	4.343	0.433	-0.420	0.000
0.700	4.341	0.436	-0.416	0.000
0.700	4.343	0.436	-0.416	0.000
0.700	4.343	0.437	-0.414	0.000
0.700	4.341	0.439	-0.413	0.000
0.700	4.341	0.442	-0.409	0.000
0.700	4.341	0.442	-0.409	0.000
0.700	4.341	0.445	-0.406	0.000
0.700	4.343	0.446	-0.404	0.000
0.700	4.343	0.448	-0.402	0.000
0.700	4.343	0.451	-0.399	0.000
0.700	4.343	0.452	-0.397	0.000
0.700	4.343	0.454	-0.395	0.000
0.700	4.343	0.454	-0.395	0.000
0.700	4.341	0.457	-0.392	0.000
0.700	4.343	0.460	-0.388	0.000
0.700	4.341	0.461	-0.387	0.000
0.700	4.341	0.461	-0.387	0.000
0.700	4.343	0.464	-0.383	0.000
0.700	4.338	0.466	-0.381	0.000
0.700	4.343	0.466	-0.381	0.000
0.700	4.341	0.469	-0.378	0.000
0.700	4.343	0.470	-0.376	0.000
0.700	4.338	0.471	-0.374	0.000
0.700	4.341	0.471	-0.374	0.000
0.700	4.343	0.476	-0.369	0.000
0.700	4.343	0.477	-0.367	0.000
0.700	4.341	0.479	-0.366	0.000
0.700	4.343	0.479	-0.366	0.000
0.700	4.338	0.482	-0.362	0.000
0.700	4.343	0.483	-0.361	0.000
0.700	4.341	0.485	-0.359	0.000
0.700	4.343	0.488	-0.355	0.000
