ref	ball_pos	gear_angle	motor_voltage	zero
0.300	38.032	0.300	-0.090	0.000
0.300	38.021	0.301	-0.087	0.000
0.300	38.021	0.300	-0.090	0.000
0.300	37.918	0.300	-0.090	0.000
0.300	37.835	0.301	-0.087	0.000
0.300	37.814	0.300	-0.090	0.000
0.300	37.772	0.297	-0.467	0.000
0.300	37.731	0.299	-0.463	0.000
0.300	37.731	0.301	-0.087	0.000
0.300	37.689	0.300	-0.090	0.000
0.300	37.648	0.300	-0.090	0.000
0.300	37.648	0.299	-0.463	0.000
0.300	37.638	0.299	-0.463	0.000
0.300	37.596	0.299	-0.463	0.000
0.300	37.575	0.299	-0.463	0.000
0.300	37.544	0.297	-0.467	0.000
0.300	37.523	0.300	-0.090	0.000
0.300	37.523	0.299	-0.463	0.000
0.300	37.482	0.301	-0.087	0.000
0.300	37.492	0.299	-0.463	0.000
0.300	37.461	0.297	-0.467	0.000
0.300	37.451	0.299	-0.463	0.000
0.300	37.440	0.300	-0.090	0.000
0.300	37.388	0.299	-0.463	0.000
0.300	37.420	0.299	-0.463	0.000
0.300	37.388	0.297	-0.467	0.000
0.300	37.378	0.300	-0.090	0.000
0.300	37.347	0.299	-0.463	0.000
0.300	37.357	0.299	-0.463	0.000
0.300	37.295	0.299	-0.463	0.000
0.300	37.305	0.300	-0.090	0.000
0.300	37.295	0.301	-0.087	0.000
0.300	37.285	0.300	-0.090	0.000
0.300	37.274	0.300	-0.090	0.000
0.300	37.254	0.300	-0.090	0.000
0.300	37.222	0.299	-0.463	0.000
0.300	37.202	0.299	-0.463	0.000
0.300	37.171	0.300	-0.090	0.000
0.300	37.129	0.300	-0.090	0.000
0.300	37.108	0.299	-0.463	0.000
0.300	37.098	0.301	-0.087	0.000
0.300	37.077	0.297	-0.467	0.000
0.300	37.088	0.299	-0.463	0.000
0.300	37.067	0.299	-0.463	0.000
0.300	37.088	0.301	-0.087	0.000
0.300	37.056	0.300	-0.090	0.000
0.300	37.036	0.301	-0.087	0.000
0.300	36.994	0.297	-0.467	0.000
0.300	36.963	0.299	-0.463	0.000
0.300	36.922	0.301	-0.087	0.000
0.300	36.901	0.300	-0.090	0.000
0.300	36.901	0.300	-0.090	0.000
0.300	36.870	0.301	-0.087	0.000
0.300	36.859	0.300	-0.090	0.000
0.300	36.870	0.301	-0.087	0.000
0.300	36.880	0.301	-0.087	0.000
0.300	36.870	0.300	-0.090	0.000
0.300	36.839	0.299	-0.463	0.000
0.300	36.766	0.299	-0.463	0.000
0.300	36.756	0.297	-0.467	0.000
0.300	36.724	0.299	-0.463	0.000
0.300	36.735	0.299	-0.463	0.000
0.300	36.724	0.300	-0.090	0.000
0.300	36.714	0.299	-0.463	0.000
0.300	36.652	0.300	-0.090	0.000
0.300	36.641	0.301	-0.087	0.000
0.300	36.610	0.301	-0.087	0.000
0.300	36.590	0.300	-0.090	0.000
0.300	36.569	0.299	-0.463	0.000
0.300	36.590	0.301	-0.087	0.000
0.300	36.579	0.297	-0.467	0.000
0.300	36.579	0.299	-0.463	0.000
0.300	36.548	0.301	-0.087	0.000
0.300	36.527	0.299	-0.463	0.000
0.300	36.527	0.297	-0.467	0.000
0.300	36.496	0.299	-0.463	0.000
0.300	36.475	0.300	-0.090	0.000
0.300	36.486	0.301	-0.087	0.000
0.300	36.424	0.299	-0.463	0.000
